"","P1","P4","P2","P3","P5","R1","R2","R3","H3","KP3","MT1","JF4","JF5","WF1","WF2","RE1","RE5","AR1","AR2","DK1A","MA1A","SH1A","RS1","RS2","KD1","KD2","AO1","AO3","K5","K6","K7","K8","JF2","MT2","Date"
"1101",2.63445711135864,2.63445711135864,2.76411056518555,2.75691366195679,2.75691366195679,0,0,0,0,0,2.9286572933197,0,0,0.650249540805817,0,0,0,0,0,2.09823513031006,4.21175909042358,3.52629709243774,0,0,4.15741157531738,3.30039238929749,2.48783779144287,2.53806328773499,4.37377548217773,4.37377548217773,4.37377548217773,4.80968904495239,0,2.7631242275238,"20060105"
"1102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060106"
"1103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060107"
"1104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060108"
"1105",0,0,0,0,0,0,0,0,0,0.510377645492554,0,0.816194653511047,0.816194653511047,1.45639646053314,1.05135500431061,0,0,0,0,0,0,0,0.494579404592514,0.370981901884079,0,0,0,0,0,0,0,0,0.839321732521057,0,"20060109"
"1106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060110"
"1107",0,0,0,0,0,0.291235119104385,0.260668396949768,0.260668396949768,0,1.911257147789,0,0,0,0,0,1.53473007678986,1.4278951883316,1.72453284263611,1.75083434581757,0,0.292686372995377,0,0,0,0,0,0,0,2.34915590286255,2.34915590286255,2.34915590286255,2.18595576286316,0,0,"20060111"
"1108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060112"
"1109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309095740318298,0.421258628368378,0,0,0,0,0,0,0,0,0,0,"20060113"
"1110",0,0,0,0,0,0,0,0,0,0.585134387016296,0,0,0,0,0,0.547999978065491,0.644999980926514,0.569000005722046,0.515999972820282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060114"
"1111",1.86528837680817,1.86528837680817,1.9578263759613,1.92135632038116,1.92135632038116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78222239017487,1.60221791267395,0.321629047393799,0.452854752540588,0,0,0,0,0,0,"20060115"
"1112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060116"
"1113",0.75091814994812,0.75091814994812,0.72881144285202,0.731741428375244,0.731741428375244,0,0,0,0,0,4.3600001335144,0,0,3.71008706092834,2.8154125213623,0,0,0,0,0.982359111309052,0.293462544679642,0.416967779397964,0,0,0.507083356380463,0.75551038980484,1.41328251361847,1.42877101898193,0.603886127471924,0.603886127471924,0.603886127471924,0.598779022693634,0,2.71135973930359,"20060117"
"1114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34004145860672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810999989509583,"20060118"
"1115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060119"
"1116",0,0,0,0,0,0,0,0,0,0,1.22256600856781,0,0,0.469175636768341,0.319701194763184,0,0,0,0,0.615284144878387,0,1.74685680866241,0,0,0,0,0.567076981067657,0.714615821838379,0,0,0,0,0,0.456836372613907,"20060120"
"1117",0,0,0,0,0,4.32086706161499,4.29684925079346,4.29684925079346,3.58778071403503,7.99553775787354,0,0,0,0,0,6.56535053253174,6.19511604309082,6.83852338790894,6.83847713470459,0,3.07395672798157,0,1.94915699958801,2.06710362434387,0.386999994516373,0.704999983310699,0,0,5.40246915817261,5.40246915817261,5.40246915817261,5.81822395324707,0,0,"20060121"
"1118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90745961666107,2.25276255607605,1.50368714332581,1.50024306774139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060122"
"1119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060123"
"1120",0,0,0,0,0,0,0,0,0,0,0.565203547477722,0,0,0.535575449466705,0.59765487909317,0,0,0,0,0,0,0,0,0,0,0,0.503414452075958,0.489030867815018,0,0,0,0,0,0,"20060124"
"1121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060125"
"1122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060126"
"1123",0,0,0,0,0,0,0,0,0,0,0,0,0,2.0051577091217,1.82970309257507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060127"
"1124",0,0,0,0,0,1.92499995231628,1.97099995613098,1.97099995613098,2.53900003433228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060128"
"1125",29.3340663909912,29.3340663909912,28.973014831543,28.9243621826172,28.9243621826172,18.4804649353027,18.5951652526855,18.5951652526855,17.8118476867676,27.9974594116211,5.66730737686157,7.99438858032227,7.99438858032227,7.78799676895142,8.43697643280029,31.3965091705322,32.4558868408203,33.1172103881836,33.1103591918945,29.0073261260986,26.7007217407227,19.0918235778809,16.0147113800049,16.4241981506348,26.0930652618408,27.7501888275146,8.33992290496826,9.12241268157959,28.4632949829102,28.4632949829102,28.4632949829102,28.4524745941162,8.224928855896,7.02821397781372,"20060129"
"1126",7.30759334564209,7.30759334564209,7.55332517623901,7.46586751937866,7.46586751937866,0.468273788690567,0.498197644948959,0.498197644948959,0.512084066867828,10.2490148544312,5.9524130821228,2.28195333480835,2.28195333480835,2.52288842201233,2.48035407066345,2.62988710403442,2.71207618713379,2.83405709266663,2.80623912811279,8.34981822967529,9.48503303527832,8.9531307220459,3.09642338752747,2.69566011428833,12.7476606369019,8.23089790344238,3.81399989128113,4.62200021743774,8.7210865020752,8.7210865020752,8.7210865020752,8.79368877410889,2.27886176109314,6.44627571105957,"20060130"
"1127",0.389365375041962,0.389365375041962,0.405259072780609,0.407445788383484,0.407445788383484,0,0,0,0,0.56633198261261,0,0,0,0,0,0,0,0,0,0.695999979972839,0.920896828174591,0,0,0,0.513971924781799,0.375278800725937,0,0,0.822757422924042,0.822757422924042,0.822757422924042,0.883911967277527,0,0,"20060131"
"1128",4.3700385093689,4.3700385093689,4.43536186218262,4.38756561279297,4.38756561279297,0,0,0,0,0,7.71480131149292,0,0,2.375,1.85835266113281,0.356355875730515,0.327270090579987,0.657329380512238,0.698541879653931,4.17087364196777,2.13204526901245,3.41623616218567,8.26900768280029,8.46973514556885,5.40038347244263,3.76500797271729,2.93199992179871,3.4539999961853,1.12895715236664,1.12895715236664,1.12895715236664,1.164670586586,0,5.05854940414429,"20060201"
"1129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060202"
"1130",0,0,0,0,0,0.586042165756226,0.543692708015442,0.543692708015442,0.822914004325867,0.963199377059937,0,0,0,0,0,1.02486574649811,1.06147253513336,0.884335577487946,0.906333804130554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060203"
"1131",3.27433228492737,3.27433228492737,3.53965973854065,3.58327269554138,3.58327269554138,0,0,0,0,3.15747714042664,0.833647310733795,1.62199997901917,1.62199997901917,0,0,0.959999978542328,0.947000026702881,1.45994997024536,1.39868605136871,1.26402723789215,3.46298956871033,12.6310272216797,2.25744009017944,2.29874181747437,3.29172897338867,1.36874604225159,1.19204008579254,1.71850514411926,0.848564445972443,0.848564445972443,0.848564445972443,0.910218298435211,1.47200000286102,1.51277506351471,"20060204"
"1132",0.529220581054688,0.529220581054688,0.649867713451385,0.640365302562714,0.640365302562714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18189823627472,0.32493993639946,0,0,0,0.649746596813202,0.348703265190125,0,0,0,0,0,0,0,0,"20060205"
"1133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060206"
"1134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060207"
"1135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060208"
"1136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060209"
"1137",1.25575339794159,1.25575339794159,1.31642436981201,1.32108438014984,1.32108438014984,0.89195442199707,0.888729274272919,0.888729274272919,1.26694250106812,1.26920533180237,2.81454110145569,1.47139990329742,1.47139990329742,3.06023955345154,2.51860666275024,1.84873151779175,1.86789107322693,1.93237805366516,1.92541253566742,0.918698906898499,1.38456654548645,1.69949913024902,2.26195883750916,2.33527851104736,1.40338206291199,1.10543370246887,1.00348997116089,1.12584090232849,1.43813097476959,1.43813097476959,1.43813097476959,1.59684419631958,1.49063956737518,2.64047813415527,"20060210"
"1138",0.567045450210571,0.567045450210571,0.54712039232254,0.544861793518066,0.544861793518066,0,0,0,0,0.265766829252243,0,0,0,0,0,0,0,0,0,0.483212292194366,0,0,0,0,0.3989098072052,0.615106821060181,0,0,0,0,0,0,0,0,"20060211"
"1139",0.274557530879974,0.274557530879974,0.270921617746353,0.269828170537949,0.269828170537949,0,0,0,0,0.656002700328827,0,0,0,0,0,0,0,0,0,0.301216900348663,0.394122421741486,0,0,0,0.279791802167892,0.304164230823517,0,0,0.775276899337769,0.775276899337769,0.775276899337769,0.813932478427887,0,0,"20060212"
"1140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060213"
"1141",0,0,0,0,0,0,0,0,0,0,0.408705949783325,0,0,0.697666525840759,0.696872413158417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060214"
"1142",1.76470506191254,1.76470506191254,1.73696076869965,1.71445691585541,1.71445691585541,0,0,0,0,0,0,0,0,0.302638590335846,0.286209285259247,0,0,0,0,0.970218539237976,1.005486369133,0.578978359699249,0.328179895877838,0.357056170701981,2.84085059165955,2.22812724113464,0,0,0,0,0,0,0,0.470592021942139,"20060215"
"1143",2.60700011253357,2.60700011253357,2.71600008010864,2.73200011253357,2.73200011253357,5.65299987792969,5.61800003051758,5.61800003051758,3.6029999256134,7.01800012588501,0.808000028133392,4.52899980545044,4.52899980545044,0,0,4.78499984741211,4.51999998092651,4.56500005722046,4.44700002670288,2.79500007629395,2.65899991989136,0.474999994039536,4.01800012588501,3.92000007629395,3.96000003814697,4.92999982833862,0,0,6.89699983596802,6.89699983596802,6.89699983596802,6.43800020217896,4.5,0.470999985933304,"20060216"
"1144",8.75578498840332,8.75578498840332,9.18960380554199,9.13895797729492,9.13895797729492,7.16797685623169,7.16352081298828,7.16352081298828,7.09417343139648,17.8708782196045,7.65832090377808,9.15528202056885,9.15528202056885,1.317999958992,1.0429939031601,16.046272277832,16.0119152069092,15.3796072006226,15.2980670928955,9.491774559021,13.3489999771118,8.50838184356689,9.68201637268066,10.0001020431519,11.0603151321411,7.40617704391479,5.61392068862915,6.03425979614258,20.1216716766357,20.1216716766357,20.1216716766357,20.6524085998535,9.12521743774414,6.70966815948486,"20060217"
"1145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060218"
"1146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060219"
"1147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060220"
"1148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060221"
"1149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060222"
"1150",0,0,0,0,0,0,0,0,0,0,0,0.341235965490341,0.341235965490341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337055444717407,0,"20060223"
"1151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060224"
"1152",1.55200004577637,1.55200004577637,1.40499997138977,1.43799996376038,1.43799996376038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58058500289917,0,0.616522490978241,0,0,0.388000011444092,0,1.8391752243042,2.32700610160828,0,0,0,0,0,0,"20060225"
"1153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060226"
"1154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425730556249619,0,0,0,0,0,0,0,0.39833652973175,0.39833652973175,0.39833652973175,0.462953567504883,0,0,"20060227"
"1155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060228"
"1156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060301"
"1157",4.90714502334595,4.90714502334595,4.81074905395508,4.84214925765991,4.84214925765991,0,0,0,0,0,0.966198980808258,0.281015485525131,0.281015485525131,0,0,0,0,0,0,7.1713171005249,11.0017747879028,4.27968502044678,5.59730672836304,5.13721942901611,4.77306175231934,5.0804705619812,5.62803983688354,7.77583503723145,6.59428691864014,6.59428691864014,6.59428691864014,7.03201198577881,0.298814654350281,0.737574934959412,"20060302"
"1158",0.336674213409424,0.336674213409424,0.379614919424057,0.399370044469833,0.399370044469833,0,0,0,0,0,0.441339313983917,0,0,0,0,0,0,0.260793954133987,0.259309083223343,1.25041902065277,0,0.424815654754639,0,0,0.383397787809372,0,0,0.296475917100906,0,0,0,0,0,0,"20060303"
"1159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060304"
"1160",0,0,0,0,0,0.684676051139832,0.706819295883179,0.706819295883179,0,0,0,0,0,0.415153533220291,0.347231775522232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060305"
"1161",2.70199990272522,2.70199990272522,2.72399997711182,2.71600008010864,2.71600008010864,9.80958461761475,9.80058002471924,9.80058002471924,10.3813762664795,6.19364309310913,7.8976092338562,11.9978437423706,11.9978437423706,6.40275716781616,6.15764474868774,6.3867506980896,6.36498212814331,6.0851845741272,6.01091814041138,0.539157867431641,7.28530073165894,6.83131313323975,9.53445434570312,8.96843814849854,3.41319608688354,2.52343130111694,6.64193439483643,7.01296758651733,5.1911940574646,5.1911940574646,5.1911940574646,5.81881904602051,11.9293870925903,6.9398193359375,"20060306"
"1162",0.833968758583069,0.833968758583069,0.816640496253967,0.809787809848785,0.809787809848785,1.34950363636017,1.27336990833282,1.27336990833282,2.27226257324219,0.422287613153458,0,0,0,0,0,0.882268369197845,0.947391152381897,0.906428396701813,0.930907607078552,0.306982606649399,1.18393421173096,0.45651176571846,0,0,0.797496318817139,0.581733703613281,0,0,1.04193389415741,1.04193389415741,1.04193389415741,1.19234728813171,0,0,"20060307"
"1163",3.03842329978943,3.03842329978943,2.87235736846924,2.8401780128479,2.8401780128479,4.65215635299683,4.699143409729,4.699143409729,0.746552109718323,0.420155912637711,0.93203592300415,1.12544906139374,1.12544906139374,0.592488527297974,0.701639711856842,1.07586574554443,1.03391075134277,1.21636617183685,1.23326730728149,3.62887239456177,0.414351493120193,2.0826416015625,4.3774266242981,6.56608533859253,1.92415595054626,2.99983143806458,1.33611559867859,1.50225603580475,0.779405534267426,0.779405534267426,0.779405534267426,0.792820394039154,0.991465866565704,0.795861899852753,"20060308"
"1164",5.20424699783325,5.20424699783325,5.00163602828979,4.98786687850952,4.98786687850952,27.3381881713867,27.227991104126,27.227991104126,7.76059436798096,19.2837047576904,4.12656164169312,1.49332249164581,1.49332249164581,0,0,14.6851425170898,15.1645946502686,16.7004222869873,16.5446643829346,1.15545070171356,5.15647125244141,5.80577707290649,4.14799976348877,4.42399978637695,4.46008062362671,3.23306179046631,2.96112298965454,2.98565196990967,8.50047302246094,8.50047302246094,8.50047302246094,9.56892681121826,1.5535079240799,4.56355762481689,"20060309"
"1165",1.60079514980316,1.60079514980316,1.45721197128296,1.41817772388458,1.41817772388458,0,0,0,0,4.55834054946899,0,0,0,0,0,7.94899988174438,9.26299953460693,10.0504112243652,10.13707447052,0.6198371052742,0.965055108070374,0,0.343609124422073,0.293438732624054,1.02040314674377,0.895281136035919,0,0,2.36440944671631,2.36440944671631,2.36440944671631,2.5551905632019,0,0,"20060310"
"1166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32864174246788,0.438517868518829,0,0,0,0,0,0,0,0,0,0,"20060311"
"1167",8.09815216064453,8.09815216064453,7.90387725830078,7.82032012939453,7.82032012939453,0,0,0,0,4.02537631988525,0.256817698478699,0,0,0.325486451387405,0,1.27137506008148,1.36236238479614,1.94640207290649,1.9893581867218,3.72268009185791,1.39290881156921,0.331473916769028,0,0,7.5376148223877,2.41799354553223,0,0,1.65456831455231,1.65456831455231,1.65456831455231,1.73631453514099,0,0,"20060312"
"1168",17.9829998016357,17.9829998016357,17.3598403930664,17.2772560119629,17.2772560119629,10.807861328125,10.94993019104,10.94993019104,18.4135990142822,30.4769992828369,10.9567813873291,2.97962188720703,2.97962188720703,17.4406032562256,15.4433526992798,34.471752166748,34.1617050170898,39.5227279663086,39.9118309020996,8.32945156097412,22.3102378845215,4.5099983215332,7.85799980163574,8.21000003814697,16.3349990844727,13.1789999008179,4.79931354522705,4.87367820739746,22.388334274292,22.388334274292,22.388334274292,23.86328125,3.08247351646423,7.02900505065918,"20060313"
"1169",1.36051321029663,1.36051321029663,1.46027648448944,1.47683453559875,1.47683453559875,0,0,0,0,0,12.7661066055298,1.8462096452713,1.8462096452713,9.3394660949707,10.7524518966675,0,0,0,0,1.10099995136261,0.362567335367203,2.3840000629425,1.06235551834106,1.11114156246185,1.06863164901733,0,5.11299991607666,6.22200012207031,0,0,0,0,1.90512490272522,10.9736661911011,"20060314"
"1170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060315"
"1171",0,0,0,0,0,0.978403389453888,0.991539478302002,0.991539478302002,0.913271069526672,0,0.268160969018936,0.493363857269287,0.493363857269287,6.44150114059448,6.33446502685547,0,0,0,0,0,0.472000002861023,0,1.80703353881836,2.31399989128113,0,0,0,0,0.60933130979538,0.60933130979538,0.60933130979538,0.677569568157196,0.507988393306732,0.329816818237305,"20060316"
"1172",0,0,0,0,0,6.22203779220581,6.179518699646,6.179518699646,9.17051982879639,5.01200008392334,0,1.83500003814697,1.83500003814697,2.1921284198761,2.48252511024475,4.88645887374878,4.83637809753418,4.70825862884521,4.73204469680786,0,0.419523119926453,0,3.80737018585205,3.48322010040283,0,0,0,0,0.446123510599136,0.446123510599136,0.446123510599136,0.541042149066925,1.96700000762939,0,"20060317"
"1173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060318"
"1174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060319"
"1175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060320"
"1176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060321"
"1177",0,0,0,0,0,0,0,0,0,0.427845150232315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060322"
"1178",0,0,0,0,0,0,0,0,0,0,0,4.68200016021729,4.68200016021729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39200019836426,0,"20060323"
"1179",0,0,0,0,0,1.26669383049011,1.27749836444855,1.27749836444855,0.928618848323822,0,0,0,0,0,0,2.94438195228577,2.88839292526245,3.04366540908813,3.05893898010254,0.25598469376564,0,0.680000007152557,0,0,0,0,0,0,0,0,0,0,0,0,"20060324"
"1180",0,0,0,0,0,0,0,0,0.537802219390869,0,0,0,0,0,0,0,0,0,0,0,0,0.802640557289124,0.613240122795105,0.318929612636566,0,0,0,0,0,0,0,0,0,0,"20060325"
"1181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060326"
"1182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060327"
"1183",0,0,0,0,0,3.87098574638367,3.93504357337952,3.93504357337952,2.2011616230011,1.36513841152191,0,0.260593831539154,0.260593831539154,0,0,1.39204108715057,1.4000940322876,1.50766730308533,1.4733555316925,0,0,0,2.55371952056885,3.791348695755,0,0,0,0,0,0,0,0,0.354365944862366,0,"20060328"
"1184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060329"
"1185",0,0,0,0,0,0,0,0,0,0,0.685999989509583,0,0,1.68075466156006,1.20132100582123,0,0,0,0,0,0,3.52999997138977,0,0,0,0,0,0,0,0,0,0,0,1.37503468990326,"20060330"
"1186",0.695709764957428,0.695709764957428,0.695232391357422,0.693768799304962,0.693768799304962,14.5098657608032,14.4627180099487,14.4627180099487,7.0096583366394,6.40605163574219,22.6505508422852,14.0757083892822,14.0757083892822,8.88199996948242,13.5410003662109,9.92474460601807,9.97812843322754,10.9666519165039,11.1078290939331,0,1.46920764446259,0.634867250919342,6.33837270736694,7.60738277435303,0.582522690296173,0.531667590141296,4.28661203384399,5.46771812438965,1.29138648509979,1.29138648509979,1.29138648509979,1.42072486877441,14.4715719223022,15.1638956069946,"20060331"
"1187",1.97592329978943,1.97592329978943,1.97569835186005,1.97803151607513,1.97803151607513,1.00846755504608,0.996297001838684,0.996297001838684,0.638331055641174,1.20329868793488,4.0476861000061,5.80678129196167,5.80678129196167,5.2646222114563,3.85828638076782,1.34141051769257,1.41640937328339,1.3789027929306,1.34978842735291,1.0612930059433,1.85799980163574,4.26672744750977,4.55668830871582,4.79718160629272,2.09320998191833,1.55235433578491,5.97994136810303,5.65700006484985,2.59125900268555,2.59125900268555,2.59125900268555,2.89875102043152,5.78342628479004,3.985591173172,"20060401"
"1188",0,0,0,0,0,0,0,0,0,0,1.95007884502411,0,0,5.21539497375488,2.68805027008057,0,0,0,0,0,0.523406267166138,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060402"
"1189",13.699273109436,13.699273109436,13.9836616516113,13.9941749572754,13.9941749572754,27.1854801177979,27.2127075195312,27.2127075195312,27.3024444580078,32.9477310180664,5.84819459915161,14.5403594970703,14.5403594970703,19.5633583068848,20.3010749816895,21.6720695495605,20.6181125640869,22.9506759643555,22.5584926605225,13.1716957092285,23.580135345459,10.8498706817627,15.0623569488525,12.6882772445679,17.7232189178467,16.6969127655029,5.77009201049805,6.20005130767822,39.8294448852539,39.8294448852539,39.8294448852539,39.0774955749512,14.5451917648315,5.98077821731567,"20060403"
"1190",1.26799941062927,1.26799941062927,1.22732448577881,1.2098023891449,1.2098023891449,0,0,0,0,0.542263627052307,0,0,0,0,0,0,0,0.745090961456299,0.72813868522644,0.289450019598007,0.884137749671936,0,0,0,1.33267557621002,2.15385413169861,0,0,2.31314969062805,2.31314969062805,2.31314969062805,2.42616391181946,0,0,"20060404"
"1191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771000027656555,0.260065168142319,0,0,0,0,0,0,0,0,"20060405"
"1192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466500014066696,0,0,0,0,0,0,0.558004975318909,0.582000017166138,0,0,0,0,0,0,"20060406"
"1193",2.93269896507263,2.93269896507263,2.95797753334045,2.93254446983337,2.93254446983337,4.6188440322876,4.65787506103516,4.65787506103516,12.6960163116455,41.4329986572266,0.726999998092651,23.6543159484863,23.6543159484863,22.6240119934082,21.6291332244873,13.9522123336792,12.9992303848267,11.0988674163818,10.7371501922607,1.50638902187347,8.51500034332275,0,25.0299339294434,26.4206619262695,3.30490612983704,2.55806922912598,0,0,7.05486536026001,7.05486536026001,7.05486536026001,7.84118700027466,23.9534645080566,2.82996082305908,"20060407"
"1194",0,0,0,0,0,0,0,0,0.274216860532761,2.54997038841248,0,25.1093044281006,25.1093044281006,0,0,1.22524416446686,1.00578629970551,1.07196474075317,1.06715500354767,0,5.1583948135376,0,21.2745742797852,21.8347072601318,0,0,0,0,18.8349990844727,18.8349990844727,18.8349990844727,22.1679992675781,25.9164142608643,0,"20060408"
"1195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060409"
"1196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060410"
"1197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20060411"
"1198",10.1430377960205,10.1430377960205,9.64934825897217,9.82203674316406,9.82203674316406,10.173999786377,10.0900001525879,10.0900001525879,5.67182445526123,6.23290538787842,0,11.4498872756958,11.4498872756958,0,0,13.0171604156494,10.2125358581543,5.66800022125244,5.33900022506714,21.8106727600098,1.78101861476898,12.3438911437988,5.19825315475464,4.6991662979126,7.59944915771484,3.99703288078308,0.774999976158142,0.888999998569489,0.799641191959381,0.799641191959381,0.799641191959381,0.764814376831055,11.8780193328857,0,"20060412"
"1199",7.07871103286743,7.07871103286743,6.98959970474243,6.93239784240723,6.93239784240723,0,0,0,1.45362555980682,1.43324863910675,0,0,0,0,0,0,0,0,0,3.20313024520874,0.887639701366425,2.7001416683197,4.81880950927734,5.41617202758789,5.97242259979248,5.1480827331543,0,0,1.47886967658997,1.47886967658997,1.47886967658997,1.40689182281494,0,0,"20060413"
"1200",5.41327857971191,5.41327857971191,5.29663705825806,5.25091981887817,5.25091981887817,4.24966764450073,4.31521797180176,4.31521797180176,4.0016508102417,2.17851638793945,1.74865615367889,0,0,0,0,0.595608174800873,0.630784273147583,0.481000006198883,0.377622455358505,0.976932346820831,8.65999984741211,2.67961645126343,0,0,9.97000980377197,4.46610403060913,0.319420218467712,0.415952324867249,6.03000020980835,6.03000020980835,6.03000020980835,5.28700017929077,0,0.759257316589355,"20060414"
