"Season","Rep","Model","n","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"Pre-growing season",114,"Full",114,TRUE,TRUE,453.618182586391,,1.57866540777346,0.302588108991853,,0,TRUE
"Pre-growing season",115,"Storm",114,TRUE,TRUE,484.189811734547,,1.51373948594008,0.0104887748008621,0.463074059107348,2.28315789485188,FALSE
"Pre-growing season",115,"Agricultural",114,TRUE,TRUE,482.724866349525,,1.49566600097279,0.0756895903123671,0.4503177403938,1.78503233509093,FALSE
"Pre-growing season",115,"Site",114,TRUE,TRUE,479.98119967374,,1.52575314694068,0.265027623427273,0.489424126478887,1.1724907657422,FALSE
"Pre-growing season",115,"Full",114,TRUE,TRUE,475.029032903982,,1.52894230694485,0.345473869504378,0.47199380812324,0.622132153638302,FALSE
"Pre-growing season",116,"Storm",114,TRUE,TRUE,434.561377246642,,1.30172818189004,0.142548959927488,0.381693596730089,0.750954761688826,FALSE
"Pre-growing season",116,"Agricultural",114,TRUE,TRUE,437.17171849202,,1.26951535486149,0.170169157234018,0.420294578778612,0.801719065376993,FALSE
"Pre-growing season",116,"Site",114,TRUE,TRUE,427.261872431547,,1.32113494048684,0.343912605238012,0.421920522044488,0.254855005944907,FALSE
"Pre-growing season",116,"Full",114,TRUE,TRUE,424.840247791691,,1.29681052712729,0.406710107647332,0.459726742223404,0.175946616243398,FALSE
"Pre-growing season",117,"Storm",114,TRUE,TRUE,440.26596573834,,1.22510066223675,0.0965917160038498,0.592002775514,2.15894197042109,FALSE
"Pre-growing season",117,"Agricultural",114,TRUE,TRUE,440.794644757746,,1.14441425105392,0.157984064364879,0.710004477387682,2.99867064085863,FALSE
"Pre-growing season",117,"Site",114,TRUE,TRUE,421.72488205709,,1.36716992319223,0.508134525380756,0.525429106707057,0.0700964607531103,FALSE
"Pre-growing season",117,"Full",114,TRUE,TRUE,421.920910530472,,1.37376711934577,0.534489319515276,,0,TRUE
"Pre-growing season",118,"Storm",114,TRUE,TRUE,464.00350170903,,1.40821368778709,0.0321708133898445,0.430477095677703,1.6278978105013,FALSE
"Pre-growing season",118,"Agricultural",114,TRUE,TRUE,465.267583521596,,1.37581615029951,0.0676058220860548,0.457154848434828,1.59626339846652,FALSE
"Pre-growing season",118,"Site",114,TRUE,TRUE,454.424371342861,,1.4445108652798,0.325342551339704,0.444171269898842,0.493116990080608,FALSE
"Pre-growing season",118,"Full",114,TRUE,TRUE,451.781761867061,,1.42179101194611,0.384644525633873,0.467380027721881,0.341609177573792,FALSE
"Pre-growing season",119,"Storm",114,TRUE,TRUE,415.055724913869,,1.24501807346801,0.266111528943,0.420691610315673,0.459806879677577,FALSE
"Pre-growing season",119,"Agricultural",114,TRUE,TRUE,410.772441210812,,1.1829832212371,0.328792190459462,0.479230463455027,0.451176084680185,FALSE
"Pre-growing season",119,"Site",114,TRUE,TRUE,415.716146041852,,1.29057787662476,0.36788019319157,0.418240490813846,0.152448969445555,FALSE
"Pre-growing season",119,"Full",114,TRUE,TRUE,411.05832247561,,1.2154149598943,0.422506456575981,0.481248881165967,0.178760140222451,FALSE
"Pre-growing season",120,"Storm",114,TRUE,TRUE,452.407201687957,,1.40527339564573,0.167622134841912,0.439958102068124,1.09192628677339,FALSE
"Pre-growing season",120,"Agricultural",114,TRUE,TRUE,456.950867190433,,1.39033065470384,0.180108335645881,0.457974535852051,1.12925075026822,FALSE
"Pre-growing season",120,"Site",114,TRUE,TRUE,446.618549653422,,1.4429949875155,0.401523620959623,0.475220039591221,0.314878190299933,FALSE
"Pre-growing season",120,"Full",114,TRUE,TRUE,447.13018542705,,1.48100948309289,0.452253187430705,0.475052977402361,0.0984919397227478,FALSE
"Pre-growing season",121,"Storm",114,TRUE,TRUE,456.815747267685,,1.5041539552557,0.0902055389334819,0.26856976666992,0.611179264232038,FALSE
"Pre-growing season",121,"Agricultural",114,TRUE,TRUE,450.536392784874,,1.48029886142125,0.208393960199342,0.30404316356116,0.324677458194023,FALSE
"Pre-growing season",121,"Site",114,TRUE,TRUE,460.490960456293,,1.53952677158291,0.185554281125281,0.277621519688454,0.324577900273147,FALSE
"Pre-growing season",121,"Full",114,TRUE,TRUE,451.283764810017,,1.56258443100963,0.310471003483887,,0,TRUE
"Pre-growing season",122,"Storm",114,TRUE,TRUE,476.460884759709,,1.39965620230652,0.0551544554785967,0.601604177039464,3.2286305708276,FALSE
"Pre-growing season",122,"Agricultural",114,TRUE,TRUE,474.124413795927,,1.34052568154334,0.135311736410555,0.648917011193342,3.16608586282806,FALSE
"Pre-growing season",122,"Site",114,TRUE,TRUE,474.307882700308,,1.4084624109546,0.243449984866413,0.585485199262495,1.92667050018166,FALSE
"Pre-growing season",122,"Full",114,TRUE,TRUE,472.637444461171,,1.35686700542163,0.299203997530264,0.622592258016694,1.85991584633405,FALSE
"Pre-growing season",123,"Storm",114,TRUE,TRUE,454.342006892978,,1.42124063260938,0.078654654604838,0.355428634158233,0.988240663379829,FALSE
"Pre-growing season",123,"Agricultural",114,TRUE,TRUE,458.129319579503,,1.40977360907649,0.100781611571589,0.367329613961645,0.953199468626975,FALSE
"Pre-growing season",123,"Site",114,TRUE,TRUE,449.093678157674,,1.46847779760886,0.300819790528535,0.375688725223166,0.277329295447773,FALSE
"Pre-growing season",123,"Full",114,TRUE,TRUE,450.682869395746,,1.45700994855903,0.337387361235224,0.395611206884952,0.21731281966155,FALSE
"Pre-growing season",124,"Storm",114,TRUE,TRUE,465.13260453527,,1.52184041206236,0.156539915896605,0.3689637175593,0.877894558422107,FALSE
"Pre-growing season",124,"Agricultural",114,TRUE,TRUE,467.502920918284,,1.55015061878509,0.210465881039884,0.349851907606943,0.56701074858619,FALSE
"Pre-growing season",124,"Site",114,TRUE,TRUE,461.120589901037,,1.52674984929562,0.326770226928092,0.416976683527947,0.390777369101764,FALSE
"Pre-growing season",124,"Full",114,TRUE,TRUE,458.465702521116,,1.61258884173189,0.376144509548578,,2.50904213920253e-15,TRUE
"Pre-growing season",125,"Storm",114,TRUE,TRUE,470.581871051988,,1.35143832968436,0.0573869103152789,0.606948505422748,3.0911021426839,FALSE
"Pre-growing season",125,"Agricultural",114,TRUE,TRUE,472.878353557657,,1.31213679345607,0.0810060118019032,0.64420895280574,3.31458601728854,FALSE
"Pre-growing season",125,"Site",114,TRUE,TRUE,470.415297943833,,1.36163331096213,0.254876281593742,0.612677735857826,2.03714765979533,FALSE
"Pre-growing season",125,"Full",114,TRUE,TRUE,473.234242963618,,1.32020156727704,0.272103324035495,0.651473041262972,2.27297180182153,FALSE
"Pre-growing season",126,"Storm",114,TRUE,TRUE,477.771368268472,,1.56994281652369,0.0729868653523022,0.35164096877674,1.21089890848452,FALSE
"Pre-growing season",126,"Agricultural",114,TRUE,TRUE,481.203542755776,,1.55089087563193,0.0936086861058532,0.368136291548245,1.19521794273936,FALSE
"Pre-growing season",126,"Site",114,TRUE,TRUE,476.892832214317,,1.59269541315505,0.254760799791503,0.389898339711044,0.62116625814309,FALSE
"Pre-growing season",126,"Full",114,TRUE,TRUE,479.592890090775,,1.56806840964898,0.279073171363745,0.411435374509312,0.611787412235226,FALSE
"Pre-growing season",127,"Storm",114,TRUE,TRUE,461.764455105699,,1.35581937850326,0.051289680037983,0.529119054165923,2.21324546026874,FALSE
"Pre-growing season",127,"Agricultural",114,TRUE,TRUE,462.081974982138,,1.28050653493804,0.0859916612687691,0.618524664052622,2.7502998517848,FALSE
"Pre-growing season",127,"Site",114,TRUE,TRUE,451.052787980649,,1.39077782532662,0.406556129357316,0.547080131852882,0.672725650431176,FALSE
"Pre-growing season",127,"Full",114,TRUE,TRUE,450.387545415106,,1.30965704126399,0.439148028549687,0.612990944074816,0.879983072705545,FALSE
"Pre-growing season",128,"Storm",114,TRUE,TRUE,452.049654384218,,1.44793803308685,0.120641215178917,0.322917083183212,0.702082810885096,FALSE
"Pre-growing season",128,"Agricultural",114,TRUE,TRUE,455.689835021094,,1.40433287375229,0.156298663298963,0.389575688137703,0.855465821440754,FALSE
"Pre-growing season",128,"Site",114,TRUE,TRUE,435.979171007832,,1.50009961375818,0.38761037306392,,0,TRUE
"Pre-growing season",128,"Full",114,TRUE,TRUE,439.561085377314,,1.48427416701692,0.400531329980572,,0,TRUE
"Pre-growing season",129,"Storm",114,TRUE,TRUE,467.770151116795,,1.43581965512957,0.0145512880977039,0.438086727000125,1.81357379702861,FALSE
"Pre-growing season",129,"Agricultural",114,TRUE,TRUE,467.867336381049,,1.40199744027727,0.0833219270450691,0.472324005023309,1.68961547672325,FALSE
"Pre-growing season",129,"Site",114,TRUE,TRUE,458.486339474274,,1.49048855295056,0.345928913182811,0.448538651330499,0.451939737246649,FALSE
"Pre-growing season",129,"Full",114,TRUE,TRUE,459.896109314128,,1.45887511098499,0.369184716621966,0.469798784094284,0.441982534779117,FALSE
"Pre-growing season",130,"Storm",114,TRUE,TRUE,444.49864584152,,1.26290368082832,0.114003287365736,0.547183788531834,1.80633340738903,FALSE
"Pre-growing season",130,"Agricultural",114,TRUE,TRUE,443.487988097113,,1.2032122837672,0.171537641285468,0.613275795143193,1.97199793647734,FALSE
"Pre-growing season",130,"Site",114,TRUE,TRUE,437.441553048341,,1.26850485387363,0.357944123466586,0.55739211421869,0.82896072376441,FALSE
"Pre-growing season",130,"Full",114,TRUE,TRUE,429.615572953987,,1.21928699899619,0.427364627119571,0.576350908420738,0.59033302615223,FALSE
"Pre-growing season",131,"Storm",114,TRUE,TRUE,465.000827343207,,1.41786946197218,0.104055451323133,0.473998067066044,1.65659962862056,FALSE
"Pre-growing season",131,"Agricultural",114,TRUE,TRUE,466.692908895977,,1.36868121913198,0.126366855531872,0.523209252598991,1.8407504977942,FALSE
"Pre-growing season",131,"Site",114,TRUE,TRUE,455.289095479808,,1.44808509901791,0.380856032509364,0.49380946855835,0.517474866432223,FALSE
"Pre-growing season",131,"Full",114,TRUE,TRUE,454.30185578347,,1.42027095518087,0.422041900522089,0.51453798620207,0.421673228705381,FALSE
"Pre-growing season",132,"Storm",114,TRUE,TRUE,444.857184330734,,1.34812474669496,0.166447543783879,0.44218076432297,1.02885760174594,FALSE
"Pre-growing season",132,"Agricultural",114,TRUE,TRUE,438.749909915837,,1.27944413228633,0.273322295959026,0.512176263239216,0.917546000991087,FALSE
"Pre-growing season",132,"Site",114,TRUE,TRUE,444.867677059513,,1.3733793247008,0.314794240772337,0.453064309714479,0.529261540433953,FALSE
"Pre-growing season",132,"Full",114,TRUE,TRUE,433.048187724465,,1.32913047405375,0.458423239723634,0.519006271931017,0.239149784251308,FALSE
"Pre-growing season",133,"Storm",114,TRUE,TRUE,461.957448638333,,1.35393040004514,0.10709234660856,0.53462852785977,2.00593649587921,FALSE
"Pre-growing season",133,"Agricultural",114,TRUE,TRUE,458.479411901258,,1.35413943305222,0.209645683067141,0.506808413094031,1.29111813400139,FALSE
"Pre-growing season",133,"Site",114,TRUE,TRUE,456.391242554835,,1.38366989707405,0.358689763081551,0.539878555762786,0.862241565768118,FALSE
"Pre-growing season",133,"Full",114,TRUE,TRUE,446.392574331577,,1.40918794986058,0.474537786141118,0.531048017661523,0.257474660231287,FALSE
"Pre-growing season",134,"Storm",114,TRUE,TRUE,435.885595948945,,1.24385107665494,0.0196076644827918,0.447453320134711,1.4039558213515,FALSE
"Pre-growing season",134,"Agricultural",114,TRUE,TRUE,429.883656493035,,1.19783736436784,0.131149872426978,0.477178211123855,1.10473110900124,FALSE
"Pre-growing season",134,"Site",114,TRUE,TRUE,427.259916420495,,1.31275825987262,0.349273993511475,0.43999451678876,0.302983408094601,FALSE
"Pre-growing season",134,"Full",114,TRUE,TRUE,415.201167709043,,1.33386952076111,0.449637895916805,,1.81877341668099e-13,TRUE
"Pre-growing season",135,"Storm",114,TRUE,TRUE,446.918618060474,,1.35200079051807,0.0912908102677856,0.394408336986969,1.05400704292475,FALSE
"Pre-growing season",135,"Agricultural",114,TRUE,TRUE,450.540725163754,,1.3330467728015,0.110154353682289,0.41513224267958,1.06955491507699,FALSE
"Pre-growing season",135,"Site",114,TRUE,TRUE,447.008756204865,,1.37361291316765,0.252102916631941,0.413395145194706,0.580116462457019,FALSE
"Pre-growing season",135,"Full",114,TRUE,TRUE,448.194883624454,,1.36339213846588,0.301142221139028,0.431754119737941,0.473438635722911,FALSE
"Pre-growing season",136,"Storm",114,TRUE,TRUE,453.438899835937,,1.29032938580673,0.0705776221720809,0.552426159020798,2.13674011021039,FALSE
"Pre-growing season",136,"Agricultural",114,TRUE,TRUE,450.231899960897,,1.23953534862448,0.13661815891535,0.583745783150208,1.96725410665895,FALSE
"Pre-growing season",136,"Site",114,TRUE,TRUE,454.015512328809,,1.29753887230756,0.21138762598696,0.543282614001996,1.43616516696487,FALSE
"Pre-growing season",136,"Full",114,TRUE,TRUE,450.505151200945,,1.26248289941482,0.277686702619323,0.555347962044482,1.1606058224274,FALSE
"Pre-growing season",137,"Storm",114,TRUE,TRUE,444.753479644932,,1.29555544525495,0.0787476024272576,0.431420022399552,1.22847074759097,FALSE
"Pre-growing season",137,"Agricultural",114,TRUE,TRUE,448.210653498827,,1.27758124228736,0.102293892684155,0.451706796140085,1.22920635002747,FALSE
"Pre-growing season",137,"Site",114,TRUE,TRUE,444.216654048709,,1.30680744113628,0.229648074272042,0.445634219462649,0.764585661525237,FALSE
"Pre-growing season",137,"Full",114,TRUE,TRUE,446.52290594376,,1.28409270457139,0.253602528151908,0.46501575296977,0.749400926268126,FALSE
"Pre-growing season",138,"Storm",114,TRUE,TRUE,448.819328059057,,1.40681157482156,0.112837822908262,0.362834208184285,0.875277240759827,FALSE
"Pre-growing season",138,"Agricultural",114,TRUE,TRUE,445.062276880286,,1.3802011378173,0.175414846106588,0.359338053533451,0.607797080738189,FALSE
"Pre-growing season",138,"Site",114,TRUE,TRUE,447.630717549685,,1.41771632558657,0.252917397196723,0.378398572927167,0.443822163562498,FALSE
"Pre-growing season",138,"Full",114,TRUE,TRUE,441.603007482011,,1.38020706177859,0.323079833318955,0.401567413952974,0.268259181374901,FALSE
"Pre-growing season",139,"Storm",114,TRUE,TRUE,462.615030631663,,1.54517450402462,0.14237965061696,0.307799386065211,0.63129880163437,FALSE
"Pre-growing season",139,"Agricultural",114,TRUE,TRUE,464.957818779738,,1.51349431215604,0.173415387416715,0.341235124210986,0.647665341141893,FALSE
"Pre-growing season",139,"Site",114,TRUE,TRUE,466.314782882002,,1.54623632614056,0.216742869084138,0.336210052232168,0.469674522546147,FALSE
"Pre-growing season",139,"Full",114,TRUE,TRUE,467.618616682066,,1.51172818098314,0.245579925167715,0.363604066742079,0.463267196984825,FALSE
"Pre-growing season",140,"Storm",114,TRUE,TRUE,468.212477264985,,1.46462745825736,0.0857239141967672,0.437996445772983,1.55762807319162,FALSE
"Pre-growing season",140,"Agricultural",114,TRUE,TRUE,464.633454759949,,1.38928795259536,0.152563772585713,0.502662732170589,1.58255950250222,FALSE
"Pre-growing season",140,"Site",114,TRUE,TRUE,469.964850871928,,1.48793208187528,0.202978290724252,0.423643174440741,0.958560524781296,FALSE
"Pre-growing season",140,"Full",114,TRUE,TRUE,464.742756539105,,1.40790332179251,0.279485502075217,0.489618898145453,0.926241428609538,FALSE
"Pre-growing season",141,"Storm",114,TRUE,TRUE,464.442434222164,,1.48664937142833,0.076311290614432,0.360030156365529,1.11588980828159,FALSE
"Pre-growing season",141,"Agricultural",114,TRUE,TRUE,465.762050780501,,1.42898599452025,0.126149168294571,0.436691960609268,1.29556738862322,FALSE
"Pre-growing season",141,"Site",114,TRUE,TRUE,449.280594973663,,1.5902179683876,0.376540937684325,,0,TRUE
"Pre-growing season",141,"Full",114,TRUE,TRUE,450.136687866423,,1.55474274988579,0.404192443936325,,0,TRUE
"Pre-growing season",142,"Storm",114,TRUE,TRUE,444.039096338181,,1.30960800229832,0.0523425772038537,0.393967725756683,1.12944825476377,FALSE
"Pre-growing season",142,"Agricultural",114,TRUE,TRUE,446.64917433876,,1.30876971741681,0.106320884510251,0.398780988186432,0.965918167018548,FALSE
"Pre-growing season",142,"Site",114,TRUE,TRUE,434.37252601502,,1.30690957130911,0.309123360988626,0.443745012049443,0.461314694311829,FALSE
"Pre-growing season",142,"Full",114,TRUE,TRUE,434.447728183068,,1.31145936882397,0.357365853177683,0.4470669109169,0.304850726733785,FALSE
"Pre-growing season",143,"Storm",114,TRUE,TRUE,458.891809820821,,1.26583878197943,0.0558832593303323,0.651619088704023,3.31002054418078,FALSE
"Pre-growing season",143,"Agricultural",114,TRUE,TRUE,461.354071354254,,1.26973000103267,0.0887588964919199,0.623460319819416,2.75021637114522,FALSE
"Pre-growing season",143,"Site",114,TRUE,TRUE,454.152981958332,,1.27031271089967,0.325300150749293,0.651891728840477,1.79226018404665,FALSE
"Pre-growing season",143,"Full",114,TRUE,TRUE,454.73255164476,,1.27412281443133,0.375487072552122,0.634661191090068,1.34780612696905,FALSE
"Pre-growing season",144,"Storm",114,TRUE,TRUE,476.366286259035,,1.56458514931342,0.0420919851263509,0.316023132440541,1.12135522668892,FALSE
"Pre-growing season",144,"Agricultural",114,TRUE,TRUE,477.865414974749,,1.52485608020225,0.0726590808143379,0.350498196377054,1.14174220790313,FALSE
"Pre-growing season",144,"Site",114,TRUE,TRUE,472.685432518446,,1.58302214821676,0.226719536182439,0.346263113272065,0.502511865609193,FALSE
"Pre-growing season",144,"Full",114,TRUE,TRUE,472.576722923178,,1.53222120180307,0.266090501605946,0.387659256773625,0.513293623191869,FALSE
"Pre-growing season",145,"Storm",114,TRUE,TRUE,467.367795738378,,1.5034604875906,0.181693044180442,0.415681397405256,1.03454179496087,FALSE
"Pre-growing season",145,"Agricultural",114,TRUE,TRUE,463.347550951002,,1.48616779091651,0.288799760333797,0.44107680565745,0.674160889160062,FALSE
"Pre-growing season",145,"Site",114,TRUE,TRUE,458.361915078752,,1.52195957213513,0.421263926764444,0.48547988366757,0.311465906318686,FALSE
"Pre-growing season",145,"Full",114,TRUE,TRUE,452.071828505503,,1.49911947051245,0.482397011764999,0.509578022970049,0.129930193495469,FALSE
"Pre-growing season",146,"Storm",114,TRUE,TRUE,449.17401062954,,1.39492028466925,0.140479751171993,0.373104617112875,0.82431529303866,FALSE
"Pre-growing season",146,"Agricultural",114,TRUE,TRUE,450.188539838798,,1.26581710657932,0.174169519221206,0.542597331500609,1.53425726057997,FALSE
"Pre-growing season",146,"Site",114,TRUE,TRUE,442.126417509405,,1.48030310839312,0.370864247464875,0.400183665754834,0.111265731607331,FALSE
"Pre-growing season",146,"Full",114,TRUE,TRUE,440.584427703113,,1.49095107229077,0.41517962813835,,0,TRUE
"Pre-growing season",147,"Storm",114,TRUE,TRUE,436.359635126378,,1.29307617569858,0.139118187267651,0.439349923579011,1.02774890692347,FALSE
"Pre-growing season",147,"Agricultural",114,TRUE,TRUE,437.670573882355,,1.27592386285603,0.169608706693406,0.443616356351406,0.916794837665923,FALSE
"Pre-growing season",147,"Site",114,TRUE,TRUE,426.206938150879,,1.33932052740411,0.383148763516852,0.441625132108216,0.200054608179167,FALSE
"Pre-growing season",147,"Full",114,TRUE,TRUE,425.497705697175,,1.34827432503595,0.419248077544404,0.442555676945841,0.0785177323454794,FALSE
"Pre-growing season",148,"Storm",114,TRUE,TRUE,444.997584356104,,1.30559716232893,0.196878195084471,0.522674821828658,1.3587927200167,FALSE
"Pre-growing season",148,"Agricultural",114,TRUE,TRUE,447.509885071749,,1.25580086318708,0.225862924999296,0.586235797582053,1.62185791289954,FALSE
"Pre-growing season",148,"Site",114,TRUE,TRUE,438.123336692023,,1.43148362998616,0.445654411452612,0.484725375454533,0.163599828184719,FALSE
"Pre-growing season",148,"Full",114,TRUE,TRUE,436.748496389442,,1.37943246184108,0.484875280216772,0.52488641927484,0.16938755497181,FALSE
"Pre-growing season",149,"Storm",114,TRUE,TRUE,462.995302284338,,1.51690743576572,0.0479548513799254,0.270185509933607,0.785870376145401,FALSE
"Pre-growing season",149,"Agricultural",114,TRUE,TRUE,460.046860789468,,1.38845987796874,0.127637454481168,0.43536318123259,1.21194919708061,FALSE
"Pre-growing season",149,"Site",114,TRUE,TRUE,453.161852102334,,1.55301732853098,0.261760481600135,0.2970881711336,0.125943865519989,FALSE
"Pre-growing season",149,"Full",114,TRUE,TRUE,447.586714882399,,1.44178015783559,0.337527875243054,0.392096048411927,0.197796363160441,FALSE
"Pre-growing season",150,"Storm",114,TRUE,TRUE,476.444614638095,,1.5559006294565,0.0634646980404455,0.357831398675179,1.26900227689522,FALSE
"Pre-growing season",150,"Agricultural",114,TRUE,TRUE,473.061556232167,,1.50571004024176,0.163323625220572,0.408992931502849,1.07270943677239,FALSE
"Pre-growing season",150,"Site",114,TRUE,TRUE,481.381637523087,,1.54199512542536,0.132122242235226,0.395299854809217,1.18050333520791,FALSE
"Pre-growing season",150,"Full",114,TRUE,TRUE,477.280900531113,,1.51588357174199,0.227854792722148,0.41180731997861,0.806803158165108,FALSE
"Pre-growing season",151,"Storm",114,TRUE,TRUE,448.822986811724,,1.51816199405567,0.152148148019452,0.240454434452117,0.287726544541551,FALSE
"Pre-growing season",151,"Agricultural",114,TRUE,TRUE,437.643245850622,,1.48777839143117,0.291075871896766,0.309888934442581,0.0617772147863428,FALSE
"Pre-growing season",151,"Site",114,TRUE,TRUE,449.628455342661,,1.59264602107854,0.231444093849826,,0,TRUE
"Pre-growing season",151,"Full",114,TRUE,TRUE,437.800526243583,,1.47285710866455,0.343354820969959,,0,TRUE
"Pre-growing season",152,"Storm",114,TRUE,TRUE,440.390485258956,,1.23282083976047,0.161556414775535,0.593706026927671,1.90812780538985,FALSE
"Pre-growing season",152,"Agricultural",114,TRUE,TRUE,438.933315570864,,1.165950337671,0.199106073932771,0.660642126317144,2.19930015399622,FALSE
"Pre-growing season",152,"Site",114,TRUE,TRUE,441.440810070197,,1.23840949953244,0.321983998782388,0.607144569915234,1.29598319755515,FALSE
"Pre-growing season",152,"Full",114,TRUE,TRUE,440.226050078034,,1.18284092131642,0.351024912063951,0.649112403071117,1.39194910341683,FALSE
"Pre-growing season",153,"Storm",114,TRUE,TRUE,473.722587655963,,1.42705090694768,0.0124518314209133,0.523199816847155,2.57742927072772,FALSE
"Pre-growing season",153,"Agricultural",114,TRUE,TRUE,474.716185012356,,1.34559548895121,0.0719526330087611,0.640122457441175,3.41827071921951,FALSE
"Pre-growing season",153,"Site",114,TRUE,TRUE,469.396272188644,,1.44306819211927,0.259172096482479,0.513384775467442,1.2492525617258,FALSE
"Pre-growing season",153,"Full",114,TRUE,TRUE,468.430330294578,,1.36786744055723,0.307163153305732,0.586905324200124,1.47130007837388,FALSE
"Pre-growing season",154,"Storm",114,TRUE,TRUE,467.650870402445,,1.3711417616258,0.0144493843212732,0.5100745443534,2.28678897777282,FALSE
"Pre-growing season",154,"Agricultural",114,TRUE,TRUE,468.518843059369,,1.36006739417893,0.0793069742677927,0.511402006438771,1.95411475966798,FALSE
"Pre-growing season",154,"Site",114,TRUE,TRUE,461.207736898865,,1.41508125662567,0.320040882459985,0.511858710109347,0.899869683243762,FALSE
"Pre-growing season",154,"Full",114,TRUE,TRUE,459.987444416514,,1.40242341902351,0.375359882630353,0.520724579402024,0.672370773243164,FALSE
"Pre-growing season",155,"Storm",114,TRUE,TRUE,476.334597345391,,1.50851417933155,0.118656616487124,0.454191301551866,1.62880619421094,FALSE
"Pre-growing season",155,"Agricultural",114,TRUE,TRUE,474.234562897684,,1.44737263327109,0.194720408099262,0.513115386038709,1.59967891299599,FALSE
"Pre-growing season",155,"Site",114,TRUE,TRUE,476.190751029287,,1.52173645466756,0.255629900006271,0.458734613932112,0.987373434116719,FALSE
"Pre-growing season",155,"Full",114,TRUE,TRUE,471.821673462579,,1.51826921433426,0.360532828510783,0.474861662267681,0.554606185277552,FALSE
"Pre-growing season",156,"Storm",114,TRUE,TRUE,464.99451336474,,1.34450638100817,0.0474595963187148,0.565861366928881,2.59095550682649,FALSE
"Pre-growing season",156,"Agricultural",114,TRUE,TRUE,468.290456349987,,1.30647753622895,0.0803281752828491,0.617011797425102,2.8897840549043,FALSE
"Pre-growing season",156,"Site",114,TRUE,TRUE,464.452820223036,,1.33382969499142,0.222295011795581,0.589901880852261,1.8902287778316,FALSE
"Pre-growing season",156,"Full",114,TRUE,TRUE,468.073265708869,,1.29808730163956,0.248732386645476,0.634579104038772,2.12439651730369,FALSE
"Pre-growing season",157,"Storm",114,TRUE,TRUE,456.057519505925,,1.38280702515817,0.164277176493091,0.465807754770946,1.25957045868185,FALSE
"Pre-growing season",157,"Agricultural",114,TRUE,TRUE,459.380250988052,,1.38340308550093,0.19729005193321,0.463967224502882,1.10376136743749,FALSE
"Pre-growing season",157,"Site",114,TRUE,TRUE,453.593323590438,,1.44784047749424,0.37875640719596,0.479681742424207,0.447875615268593,FALSE
"Pre-growing season",157,"Full",114,TRUE,TRUE,456.057758618885,,1.46860925288582,0.403491914186833,0.469027977355497,0.286673700970024,FALSE
"Pre-growing season",158,"Storm",114,TRUE,TRUE,470.941578423098,,1.41839199209054,0.0761679034957389,0.497720772336168,2.00373058745595,FALSE
"Pre-growing season",158,"Agricultural",114,TRUE,TRUE,465.685239959463,,1.39538919997855,0.224254325964015,0.51435159022616,1.36024188554907,FALSE
"Pre-growing season",158,"Site",114,TRUE,TRUE,468.529462761246,,1.43042752501832,0.306558435560156,0.530592414372253,1.12994795745338,FALSE
"Pre-growing season",158,"Full",114,TRUE,TRUE,456.601098005928,,1.44576466079865,0.450774117876228,0.526356764783168,0.364420305434521,FALSE
"Pre-growing season",159,"Storm",114,TRUE,TRUE,460.959875539631,,1.46694195126514,0.148225837110774,0.389038243362796,0.967123317479654,FALSE
"Pre-growing season",159,"Agricultural",114,TRUE,TRUE,462.749579190525,,1.46257603637283,0.18544349035836,0.386980844705395,0.794369072813665,FALSE
"Pre-growing season",159,"Site",114,TRUE,TRUE,453.392296916451,,1.61915575468958,0.38491709956174,,6.58631580223013e-15,TRUE
"Pre-growing season",159,"Full",114,TRUE,TRUE,446.84889471774,,1.53248400625636,0.4493165017679,,0,TRUE
"Pre-growing season",160,"Storm",114,TRUE,TRUE,463.605728883295,,1.40217941221843,0.0968027353519113,0.466928828259749,1.60960676685256,FALSE
"Pre-growing season",160,"Agricultural",114,TRUE,TRUE,463.906349543847,,1.35841594682086,0.151842174008505,0.512916064869319,1.6183648145114,FALSE
"Pre-growing season",160,"Site",114,TRUE,TRUE,464.781202706244,,1.41069054195044,0.234977826054517,0.483816018606669,1.10923675302083,FALSE
"Pre-growing season",160,"Full",114,TRUE,TRUE,461.652440287599,,1.36993824941942,0.302716245448295,0.512375522561385,0.927131964636632,FALSE
"Pre-growing season",161,"Storm",114,TRUE,TRUE,469.625334087435,,1.44701479691162,0.181181722290747,0.514271199873564,1.68743724534362,FALSE
"Pre-growing season",161,"Agricultural",114,TRUE,TRUE,474.704037554833,,1.44018046553757,0.189465351661085,0.520530683970955,1.68367429329636,FALSE
"Pre-growing season",161,"Site",114,TRUE,TRUE,468.6140028635,,1.48931832521119,0.373050787314998,0.528415069114119,0.825180630869612,FALSE
"Pre-growing season",161,"Full",114,TRUE,TRUE,473.633608277073,,1.54250523171541,0.382166136266742,0.484540860772751,0.519385348099949,FALSE
"Pre-growing season",162,"Storm",114,TRUE,TRUE,456.660095415303,,1.36993866655843,0.0705106838720075,0.441659802170175,1.46201661526202,FALSE
"Pre-growing season",162,"Agricultural",114,TRUE,TRUE,450.35812257112,,1.33386184899439,0.203122363972221,0.468562641688485,1.02661017662075,FALSE
"Pre-growing season",162,"Site",114,TRUE,TRUE,455.076073068944,,1.39512456069398,0.267642968063985,0.455461690654547,0.760704864459676,FALSE
