"Season","Rep","Model","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"June",1,"Storm",92,FALSE,TRUE,TRUE,395.757805955278,,1.49267910104018,0.0844906343482116,0.550940702730182,2.8123640214619,FALSE
"June",1,"Agricultural",92,FALSE,TRUE,TRUE,398.586465614534,,1.4786430113626,0.101845813989711,0.565521665473675,2.83923114911346,FALSE
"June",1,"Site",92,FALSE,TRUE,TRUE,393.503045318588,,1.58972389898345,0.27079056612062,0.452012411446848,0.951326142228954,FALSE
"June",1,"Full",92,FALSE,TRUE,TRUE,396.106350169018,,1.84826646251266,0.270071277487734,,0,TRUE
"June",2,"Storm",92,FALSE,TRUE,TRUE,390.86802430568,,1.51149810776936,0.174962910529362,0.575446999946275,2.54249266904019,FALSE
"June",2,"Agricultural",92,FALSE,TRUE,TRUE,392.967529533503,,1.47976014738041,0.186488733761408,0.603976959018928,2.73595355820593,FALSE
"June",2,"Site",92,FALSE,TRUE,TRUE,387.943052949735,,1.61707793097212,0.400085979879906,0.505075713842046,0.608810492039966,FALSE
"June",2,"Full",92,FALSE,TRUE,TRUE,391.035346803813,,1.60091394257879,0.402889547674657,0.513874521147373,0.644492628737904,FALSE
"June",3,"Storm",92,FALSE,TRUE,TRUE,375.135448265333,,1.44708947495119,0.147803301332936,0.416472197290635,1.12679780290785,FALSE
"June",3,"Agricultural",92,FALSE,TRUE,TRUE,377.815132780991,,1.4251001520191,0.16247259219357,0.440652288892989,1.18630440483796,FALSE
"June",3,"Site",92,FALSE,TRUE,TRUE,379.070014820329,,1.48204336648459,0.202721404968452,0.38082932378456,0.716442623345809,FALSE
"June",3,"Full",92,FALSE,TRUE,TRUE,382.301172736177,,1.45562795553968,0.209664777412001,0.407430950674948,0.809472296066669,FALSE
"June",4,"Storm",92,FALSE,TRUE,TRUE,369.655606283692,,1.21201805091452,0.0311586256958267,0.606971648240319,2.71529357159111,FALSE
"June",4,"Agricultural",92,FALSE,TRUE,TRUE,369.087443318221,,1.18740585709727,0.103117990474847,0.628865526186488,2.51571474474152,FALSE
"June",4,"Site",92,FALSE,TRUE,TRUE,371.104381636922,,1.21514850527949,0.187340002920058,0.61007841315395,1.98811596755102,FALSE
"June",4,"Full",92,FALSE,TRUE,TRUE,373.001812743441,,1.19011380153889,0.209535659678075,0.63544922990693,2.06351281950565,FALSE
