"Season","Model","Metric","Replications","Mean","SD","Median","Q25","Q75"
"August","Agricultural","AUC",50,0.949824455081803,0.00835522762474793,0.950964240103743,0.942601849391573,0.955745877775757
"August","Agricultural","R2c",50,0.779337074911005,0.0332389890771274,0.784603781431092,0.752132232609615,0.803013149901808
"August","Agricultural","R2m",50,0.547532383295875,0.0414823598727242,0.54643356760076,0.52018869676811,0.576704874618936
"August","Agricultural","Random_R2",50,0.23180469161513,0.0361371917179466,0.229725156106602,0.211963057389333,0.256847819324002
"August","Full","AUC",50,0.950095024054646,0.00834066888521551,0.951393691331278,0.943278329461883,0.956041919908774
"August","Full","R2c",50,0.777326495389156,0.0322310435219709,0.779268600808565,0.75129069675821,0.797287625142085
"August","Full","R2m",50,0.601196065619349,0.0368536673575425,0.603396337272491,0.583101345941676,0.623056518818982
"August","Full","Random_R2",50,0.176130429769807,0.0307165874174904,0.180564563648051,0.157601753670015,0.19014709474226
"August","Site","AUC",50,0.945131880428487,0.00810171423646234,0.945324022279695,0.939571551109447,0.949012001127885
"August","Site","R2c",50,0.738616534537338,0.0304467637936354,0.739504118451501,0.715601252303845,0.758626263605333
"August","Site","R2m",50,0.573239563527087,0.0337318488460591,0.571284653007421,0.550135095913417,0.593062475487879
"August","Site","Random_R2",50,0.165376971010251,0.0265002429125838,0.164178669946028,0.150567626344265,0.184575931738638
"August","Storm","AUC",50,0.944643951076887,0.00811682704892895,0.944862411040258,0.939342687783754,0.949041251536057
"August","Storm","R2c",50,0.736338624118508,0.0313429308285355,0.737962073602969,0.71429652600719,0.756554693596914
"August","Storm","R2m",50,0.520286978676643,0.0399673861864115,0.510679270488763,0.485995282701083,0.552489912722204
"August","Storm","Random_R2",50,0.216051645441865,0.0322782657471218,0.214631560653306,0.197563352705068,0.234202979508869
"July","Agricultural","AUC",50,0.960992865554167,0.00738742268419568,0.960022885293015,0.956518502350519,0.96457805696422
"July","Agricultural","R2c",50,0.83917100122314,0.0272615500398602,0.837438814663751,0.821581745770118,0.858605189405212
"July","Agricultural","R2m",50,0.697279050238568,0.0468244059532531,0.702120690153055,0.668204903585626,0.731845589403793
"July","Agricultural","Random_R2",50,0.141891950984572,0.0368198314651299,0.135143228023034,0.122168223415604,0.162837529880419
"July","Full","AUC",50,0.960913111838892,0.00744719207946171,0.960013656821165,0.956449164310024,0.964316519591934
"July","Full","R2c",50,0.843245934489949,0.0274015554658592,0.84229396158131,0.825648118855363,0.859396987302351
"July","Full","R2m",50,0.736981095780413,0.0405954106667494,0.742420484442265,0.713876619094158,0.764729467636027
"July","Full","Random_R2",50,0.106264838709535,0.0317093429616361,0.104922707567991,0.0890694413173679,0.127357576348278
"July","Site","AUC",50,0.9581445014648,0.00774067196748118,0.957446339079759,0.952808469985576,0.963457980897582
"July","Site","R2c",50,0.826301583222991,0.0286699277662334,0.823909005662513,0.809168604671171,0.844335544051803
"July","Site","R2m",50,0.742977275714232,0.0390713898355842,0.746587483683466,0.721906651917667,0.766517089043231
"July","Site","Random_R2",50,0.0833243075087593,0.0233770858525245,0.0813755696970261,0.0699387688693686,0.0976089927888173
"July","Storm","AUC",50,0.957980252142576,0.00762296494245933,0.957580129626836,0.952292611318593,0.962883048133233
"July","Storm","R2c",50,0.819469517439681,0.0290827325631763,0.818927253601756,0.800680255415636,0.835271408848876
"July","Storm","R2m",50,0.708100035160023,0.0453816253032911,0.711098600041467,0.679977465300352,0.741160745030808
"July","Storm","Random_R2",50,0.111369482279659,0.0294941412389575,0.111379028131095,0.0924995726466887,0.126250212588279
"June","Agricultural","AUC",50,0.949379736975657,0.00733034551057172,0.949057244881929,0.945496487008701,0.953990812499083
"June","Agricultural","R2c",50,0.795028234708136,0.0308969588778143,0.800455154865883,0.777204250789641,0.81536588613146
"June","Agricultural","R2m",50,0.583653251243819,0.0408757558822492,0.581573581423745,0.552266671421717,0.618947922843843
"June","Agricultural","Random_R2",50,0.211374983464317,0.0343446351092528,0.212051575552734,0.1890437525204,0.231008541560434
"June","Full","AUC",50,0.949354076075608,0.00741843163003285,0.948949212741308,0.945382552343593,0.953996358417411
"June","Full","R2c",50,0.783913912041693,0.0322997026555127,0.783351195552762,0.769557793859607,0.808356549373243
"June","Full","R2m",50,0.603441648983047,0.0400816634071909,0.597261119409451,0.571974138463499,0.637610226368709
"June","Full","Random_R2",50,0.180472263058646,0.0340498144261351,0.176915621805813,0.159468727340959,0.201074265297437
"June","Site","AUC",50,0.945772568225646,0.00744752732330503,0.945186325496517,0.940932183058929,0.950892756322959
"June","Site","R2c",50,0.766102784323774,0.0320467793685698,0.761650924377459,0.748394580022859,0.792074349433852
"June","Site","R2m",50,0.607990821739001,0.0416542358408572,0.600495260198729,0.577686121493045,0.647143406934498
"June","Site","Random_R2",50,0.158111962584773,0.0312796228207632,0.154207157901914,0.137506103520953,0.178564946243562
"June","Storm","AUC",50,0.945913137878573,0.00735111507260494,0.945452642756341,0.940832059326717,0.950960427211068
"June","Storm","R2c",50,0.775688444945114,0.0313271231613993,0.772901256543537,0.757331101611127,0.800961772436203
"June","Storm","R2m",50,0.58598170242193,0.0408827260607149,0.583702757056221,0.556406290491551,0.619750247987119
"June","Storm","Random_R2",50,0.189706742523185,0.0313461691523579,0.191664112586865,0.16833455749284,0.211853213653913
"September","Agricultural","AUC",50,0.973481928349525,0.00598035104676426,0.974031217620321,0.968886140638592,0.977619755391192
"September","Agricultural","R2c",50,0.844997197917383,0.0299525295513036,0.848771214973602,0.820544710139046,0.869731743110474
"September","Agricultural","R2m",50,0.535368670693097,0.0431187739777415,0.533667143805673,0.497874241965081,0.572715098034424
"September","Agricultural","Random_R2",50,0.309628527224286,0.0369521893960022,0.310835890517731,0.282040032385627,0.329971314854387
"September","Full","AUC",50,0.973294350909954,0.00600946742114138,0.973843004249984,0.968812733613992,0.977504565815667
"September","Full","R2c",50,0.861121721346663,0.0402392021198494,0.860658566420171,0.829739188033386,0.880325546929738
"September","Full","R2m",50,0.658683752030642,0.0833447626821098,0.64407300489695,0.611471178640542,0.673666373930282
"September","Full","Random_R2",50,0.202437969316021,0.0562990534036574,0.210152607610257,0.186437425327722,0.229631326305084
"September","Site","AUC",50,0.97284440276537,0.0059169158234432,0.972897535373735,0.968526358068105,0.976618212370475
"September","Site","R2c",50,0.852987748487268,0.0403239097544741,0.847688302955227,0.82635101583114,0.870281611838462
"September","Site","R2m",50,0.653276820960891,0.084985846900164,0.638566058665158,0.604595597298127,0.665893520210977
"September","Site","Random_R2",50,0.199710927526377,0.0563541238946802,0.207617853839824,0.185363782288859,0.231304300532829
"September","Storm","AUC",50,0.972980627942071,0.00589027798867353,0.973049771277925,0.968512793063322,0.976603475226456
"September","Storm","R2c",50,0.836068575678974,0.0286511191239716,0.836136236174896,0.813086579034211,0.857420802196825
"September","Storm","R2m",50,0.532681564425604,0.0422546779439063,0.532565851335827,0.496524662675994,0.570355770355693
"September","Storm","Random_R2",50,0.30338701125337,0.0349185922759556,0.298593640406709,0.281047127548905,0.329430688050096
