"Season","Rep","Model","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"June",41,"Agricultural",1278,FALSE,TRUE,TRUE,532.41438439467,0.954951071701637,,0.61083113071646,0.842745899813859,4.85182267224822,FALSE
"June",41,"Site",1278,FALSE,TRUE,TRUE,543.296764984724,0.951046044428024,,0.664665034447217,0.817754437732868,2.76354575228475,FALSE
"June",41,"Full",1278,FALSE,TRUE,TRUE,531.155237208291,0.954699631049329,,0.653976238162835,0.831096001369409,3.44989265822886,FALSE
"June",42,"Storm",1278,FALSE,TRUE,TRUE,566.620226013564,0.940362254025045,,0.56051655606468,0.728711853401611,2.0396775748758,FALSE
"June",42,"Agricultural",1278,FALSE,TRUE,TRUE,569.803457320664,0.94112813059034,,0.556514844661452,0.734569239178669,2.20688618295113,FALSE
"June",42,"Site",1278,FALSE,TRUE,TRUE,569.260419532261,0.940848613595707,,0.577517564102912,0.720540926005779,1.68370986840134,FALSE
"June",42,"Full",1278,FALSE,TRUE,TRUE,572.110753473788,0.941474731663685,,0.574771393945034,0.726603826410854,1.82705073985993,FALSE
"June",43,"Storm",1278,FALSE,TRUE,TRUE,521.669293043926,0.944820965001484,,0.56677577709128,0.757277994556833,2.5820780999817,FALSE
"June",43,"Agricultural",1278,FALSE,TRUE,TRUE,502.383621003512,0.952192065487206,,0.58662399752079,0.810328444395372,3.88017132454468,FALSE
"June",43,"Site",1278,FALSE,TRUE,TRUE,524.222420177218,0.9446377928386,,0.580626491148714,0.747126484058068,2.16615416957685,FALSE
"June",43,"Full",1278,FALSE,TRUE,TRUE,504.464451951686,0.951541488494893,,0.599765689927938,0.794607610137441,3.12087621568848,FALSE
"June",44,"Storm",1278,FALSE,TRUE,TRUE,480.461505330104,0.949083135881323,,0.586132366489512,0.777832079578516,2.83869415590607,FALSE
"June",44,"Agricultural",1278,FALSE,TRUE,TRUE,474.707277534469,0.953596631297002,,0.583956987831824,0.803663009177183,3.68144502661552,FALSE
"June",44,"Site",1278,FALSE,TRUE,TRUE,484.990776146963,0.948915730915834,,0.597603231272227,0.773315763779775,2.55011583966561,FALSE
"June",44,"Full",1278,FALSE,TRUE,TRUE,478.51285484865,0.953892809312867,,0.599060735721097,0.798036257748488,3.24119181990751,FALSE
"June",45,"Storm",1278,FALSE,TRUE,TRUE,569.928684442427,0.941383965759917,,0.571974487532071,0.775297083090654,2.97683954079904,FALSE
"June",45,"Agricultural",1278,FALSE,TRUE,TRUE,561.567284871805,0.947094476201419,,0.563572456794914,0.80430143099552,4.04686955611753,FALSE
"June",45,"Site",1278,FALSE,TRUE,TRUE,572.997952630419,0.941182891448597,,0.587122610051821,0.763422531312587,2.45164299097025,FALSE
"June",45,"Full",1278,FALSE,TRUE,TRUE,564.209169876603,0.94681297216557,,0.574733497727531,0.789536522924419,3.35770195112319,FALSE
"June",46,"Storm",1278,FALSE,TRUE,TRUE,587.364970658227,0.932773207441339,,0.528541163543056,0.713398834300389,2.12196401507775,FALSE
"June",46,"Agricultural",1278,FALSE,TRUE,TRUE,580.394292722892,0.938329671870618,,0.522186992792949,0.735110391940043,2.64445974646845,FALSE
"June",46,"Site",1278,FALSE,TRUE,TRUE,588.439036222442,0.93212466111994,,0.552056552593091,0.701153908687883,1.64134869049485,FALSE
"June",46,"Full",1278,FALSE,TRUE,TRUE,581.221906187705,0.93739483032626,,0.543203825554624,0.719582146410233,2.06927415579839,FALSE
"June",47,"Storm",1278,FALSE,TRUE,TRUE,465.966003709658,0.966369545755323,,0.641684136332388,0.855958102938995,4.89394481052447,FALSE
