"Season","Rep","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC_Storm","AIC_Agricultural","AIC_Site","AIC_Full","AUC_Storm","AUC_Agricultural","AUC_Site","AUC_Full","RMSE_Storm","RMSE_Agricultural","RMSE_Site","RMSE_Full","R2m_Storm","R2m_Agricultural","R2m_Site","R2m_Full","R2c_Storm","R2c_Agricultural","R2c_Site","R2c_Full","REvar_Storm","REvar_Agricultural","REvar_Site","REvar_Full","Singular_Storm","Singular_Agricultural","Singular_Site","Singular_Full"
"June",121,92,FALSE,TRUE,TRUE,396.513234548891,397.340354790554,391.995164115759,394.856341544735,,,,,1.84931746389542,1.8358282366151,1.84714994416237,1.83575277201205,0.0639171752036991,0.0992019773617351,0.190151290476467,0.200201781540999,0.139198034060302,0.159383235196171,,,0.318232444967729,0.254516667448439,0,0,FALSE,FALSE,TRUE,TRUE
"June",122,92,FALSE,TRUE,TRUE,371.157602268254,374.264565554705,369.239298392812,369.71092490361,,,,,1.47764598423953,1.5045307071001,1.63226838920582,1.60126630094591,0.100038936654889,0.108835230283886,0.235431804413132,0.264431799476617,0.350154096875763,0.306453724990918,,,0.946404918057508,0.71631117496194,2.18972169112912e-15,0,FALSE,FALSE,TRUE,TRUE
"June",123,92,FALSE,TRUE,TRUE,341.867125336427,340.624110703555,336.078741651654,338.244056653264,,,,,0.99557767171474,0.971116923005891,1.00180901965628,0.979144273885387,0.244589955266887,0.235640044927428,0.369882479953833,0.371209946529194,0.80142362141288,0.794574552719388,0.738949484375012,0.756199960153338,3.51040472603523,3.23770292263566,1.74508477615406,1.87117872443519,FALSE,FALSE,FALSE,FALSE
"June",124,92,FALSE,TRUE,TRUE,403.54893028163,406.456768973351,406.627073115335,410.078328071945,,,,,1.62319512431051,1.59608782688868,1.62852355130729,1.60445646407438,0.0914830412740566,0.112193203844033,0.170383624770462,0.179990110204925,0.480032476912546,0.51440645625172,0.467504267711735,0.49617443679353,2.33949317289472,2.52055447550962,1.73100579518523,1.90197007901545,FALSE,FALSE,FALSE,FALSE
"June",125,92,FALSE,TRUE,TRUE,406.808085483854,409.830865585868,402.566532591674,406.417120219791,,,,,1.96152772325111,1.95132862341945,1.95638223661011,1.95479425257753,0.0453386212674329,0.0555644556656255,0.155538422760654,0.156921451030845,0.119706050547235,0.129002757259746,,,0.34482121452934,0.340549605856769,0,0,FALSE,FALSE,TRUE,TRUE
"June",126,92,FALSE,TRUE,TRUE,392.066046055764,395.7373482982,395.318682885406,399.297065131241,,,,,1.58266294218184,1.57305977870614,1.59038628584327,1.59304527291214,0.0804509772519002,0.0886011334189296,0.146614347127579,0.146204603264071,0.390422233248783,0.404762514160214,0.376179557000002,0.3725955745848,1.48368345410214,1.53468030563782,1.06480503063778,1.04641305407861,FALSE,FALSE,FALSE,FALSE
"June",127,92,FALSE,TRUE,TRUE,383.130062769318,384.895855010368,380.550851165973,380.482430390685,,,,,1.48420142911021,1.41721862474677,1.53581438077123,1.4523034374689,0.176711830073285,0.221365605154364,0.278975637472289,0.317134125629781,0.502934163565962,0.593310617226215,0.414720747209931,0.49521605266806,1.69431147051203,2.18961972554811,0.606102189700466,0.843188507026453,FALSE,FALSE,FALSE,FALSE
"June",128,92,FALSE,TRUE,TRUE,387.761422662285,390.387266756269,381.532775663504,384.576227112718,,,,,1.65735505975087,1.68805664087102,1.719038930483,1.73490076536048,0.114082563276523,0.127057453442444,0.266491489800891,0.272729937834718,0.28851462698208,0.254768989706887,0.27814255372624,0.273192298949442,0.749662326218596,0.533807811271794,0.0484027249534975,0.00191595916895201,FALSE,FALSE,FALSE,FALSE
"June",129,92,FALSE,TRUE,TRUE,379.161146947834,380.308275852608,372.702982869217,372.968341304365,,,,,1.54416643922365,1.50076767349865,1.66328584293398,1.62986649135357,0.0191746339088009,0.0571615636613094,0.215041951436433,0.246526946139505,0.254542316623189,0.309336235162084,,,0.853571324808589,0.940168204379614,2.31037035358115e-15,0,FALSE,FALSE,TRUE,TRUE
"June",130,92,FALSE,TRUE,TRUE,387.315898466269,389.474900302458,387.477228362269,386.410243874969,,,,,1.57267107975009,1.5683147233257,1.6727604262436,1.753391517887,0.178809934634413,0.190775651759124,0.241921375986283,0.280457111071293,0.40202937298068,0.399263685504643,0.311107119195127,,1.06846838184496,0.98322622781615,0.300974525351887,3.71789687222473e-15,FALSE,FALSE,FALSE,TRUE
"June",131,92,FALSE,TRUE,TRUE,394.514287855827,398.377953613249,392.55920493324,395.909869019068,,,,,1.63426150169676,1.63431309475544,1.68407132379053,1.68560411037097,0.0257369740606697,0.0272090867976725,0.22544575585514,0.23337726680181,0.29899554412135,0.298509961963617,0.32204514967171,0.323547223545263,1.20340698622891,1.19345650700665,0.440085468069626,0.41100026728389,FALSE,FALSE,FALSE,FALSE
"June",132,92,FALSE,TRUE,TRUE,394.807792367832,396.29759768113,377.573661235831,381.351231928092,,,,,1.53079079949373,1.49432317326932,1.70790273568538,1.70583937643992,0.21505170338999,0.247632756218969,0.454538135415357,0.455863187116511,0.561605676500834,0.596990792308989,,,2.22256391077906,2.33504187657082,0,6.05147320664145e-16,FALSE,FALSE,TRUE,TRUE
"June",133,92,FALSE,TRUE,TRUE,389.406493966811,386.475814796225,386.840779828734,386.263988440524,,,,,1.45778588445015,1.37451327690933,1.4959136073419,1.40354668263593,0.165150213896371,0.234925531826932,0.295986031517342,0.335514547194255,0.544917129625429,0.617021581331,0.494080710446763,0.575446532933876,2.1558162623511,2.31413988052941,1.01650798678154,1.32211870108013,FALSE,FALSE,FALSE,FALSE
"June",134,92,FALSE,TRUE,TRUE,368.348583985124,370.158705719016,367.495278255046,371.189833368169,,,,,1.31813558952044,1.2574125972801,1.38170976174619,1.33588647106669,0.0928232235466421,0.118955668090266,0.2309413724252,0.232672868465937,0.47017292836731,0.548836714029939,0.406037524284717,0.454171712254668,1.49800172089182,1.85635502079408,0.642516332110212,0.844742118511629,FALSE,FALSE,FALSE,FALSE
"June",135,92,FALSE,TRUE,TRUE,368.074038237697,366.812937023764,365.885123188241,367.045851631112,,,,,1.37979877136313,1.36552656321261,1.3923212557757,1.38292361816133,0.112451653767004,0.166257775268525,0.266466521192315,0.291188483131042,0.418787175575246,0.421188080979914,0.421334894122722,0.429060570750999,1.17677210969412,0.952809051538261,0.584000550401644,0.516681214302874,FALSE,FALSE,FALSE,FALSE
"June",136,92,FALSE,TRUE,TRUE,395.886777562576,399.433718852436,396.362454991955,400.290540209017,,,,,1.67123555194691,1.64868069429899,1.68248219160353,1.69650840829807,0.0170974851990991,0.0268897016630148,0.166538899043491,0.165087382632506,0.276698758319474,0.307381930837427,0.306896106589833,0.292375237403529,1.14476453523451,1.2657270464506,0.633822059333533,0.568778662290905,FALSE,FALSE,FALSE,FALSE
"June",137,92,FALSE,TRUE,TRUE,360.801443903843,362.578713026276,362.172236751284,364.322466612102,,,,,1.1836625161697,1.14429185400652,1.20290664547812,1.16417937840839,0.155175075891255,0.188462511831605,0.259067918085455,0.275919116914628,0.688740689753181,0.736489576440139,0.641462363148772,0.687085866268469,2.94725254201708,3.3657246483057,1.85574487990426,2.16165824465699,FALSE,FALSE,FALSE,FALSE
"June",138,92,FALSE,TRUE,TRUE,385.988060306215,389.753625997687,391.643938892042,395.536651380754,,,,,1.54136309193145,1.52511999727567,1.51360190569205,1.50489479040709,0.0291329331769383,0.0348039248781962,0.0611559611576244,0.0653936613277555,0.339868713074503,0.363532873617815,0.37285397538429,0.386397891475548,1.29988926980989,1.40403260698536,1.32774829589584,1.3856993483322,FALSE,FALSE,FALSE,FALSE
"June",139,92,FALSE,TRUE,TRUE,372.08841811177,374.282685644447,369.769127636146,373.246694682835,,,,,1.39118561654577,1.37404409867528,1.43304997360416,1.41232877884718,0.177445557943378,0.200455865707059,0.331205945081036,0.333974816539351,0.470848164614832,0.489880848960976,0.458292974098013,0.474757913327628,1.27394806470594,1.27358698127064,0.540162709062678,0.604563223606167,FALSE,FALSE,FALSE,FALSE
"June",140,92,FALSE,TRUE,TRUE,367.757833473008,371.519215080269,361.088698699913,361.786016424892,,,,,1.31046049633716,1.31264503233276,1.37850176499821,1.42713019080348,0.140228410391129,0.140355900349745,0.333831454907018,0.360629590051954,0.52901080568857,0.523403211087658,0.452139975143713,0.418014430553045,1.70585610115504,1.6640799728305,0.456642888584613,0.214501029009706,FALSE,FALSE,FALSE,FALSE
"June",141,92,FALSE,TRUE,TRUE,376.001032898844,378.571155786613,374.932380289253,378.420781771649,,,,,1.71809447164871,1.75492556672602,1.68356128060404,1.67888676341214,0.23455542628766,0.242446947369207,0.303268346686336,0.307161433177248,0.259284338490915,,,,0.101327445540423,0,0,0,FALSE,TRUE,TRUE,TRUE
"June",142,92,FALSE,TRUE,TRUE,361.990481336351,364.091472904663,354.378145851367,352.875902620584,,,,,1.36331325908324,1.33643757220809,1.50561817867092,1.461261447755,0.203075011706112,0.206495630774428,0.370752562851637,0.407520531518771,0.467935220045286,0.488590558258248,,,1.06582703637783,1.141068257803,1.38459147135323e-15,2.93447439119179e-15,FALSE,FALSE,TRUE,TRUE
"June",143,92,FALSE,TRUE,TRUE,381.906747015909,385.511163260821,377.100391196273,379.821008878488,,,,,1.65269158162635,1.63758282202897,1.65646920459897,1.69171171062222,0.0572090564743556,0.0622738336943591,0.185261201356801,0.190639669383747,0.185327323962595,0.201232358155035,0.210330608010355,,0.468972142899027,0.512064651325161,0.0894934193635976,5.48307334076353e-14,FALSE,FALSE,FALSE,TRUE
"June",144,92,FALSE,TRUE,TRUE,385.173559201024,387.151561905368,383.766624055879,385.085107915962,,,,,1.62627750191723,1.61771066817545,1.62302124385484,1.6234138422225,0.0035723295089609,0.0390206710646317,0.140926084318701,0.165774961145063,0.200050358357515,0.218011704392002,0.235524728227408,0.238451108439754,0.727155960383565,0.667841293420614,0.351690379866359,0.268090425310218,FALSE,FALSE,FALSE,FALSE
"June",145,92,FALSE,TRUE,TRUE,389.86342190626,389.98169041071,388.046664610171,389.50666249859,,,,,1.47328353546632,1.41911962560385,1.50208716137601,1.44835428183199,0.0828814036972426,0.116567465703908,0.265623968018513,0.288753788193518,0.480286499355469,0.528955993578884,0.475573275529443,0.524147827385366,2.01479997540122,2.15835049459945,1.05051977742059,1.22423546235511,FALSE,FALSE,FALSE,FALSE
"June",146,92,FALSE,TRUE,TRUE,387.25278490967,389.114004793878,385.451498982662,388.28330532441,,,,,1.52620652412975,1.53477569532766,1.56804712482214,1.60481511408195,0.0277106974739202,0.0609917135623489,0.187240722197076,0.208164960938865,0.363964370809926,0.35142400841566,0.336906873034805,0.312962513941905,1.44850944816214,1.2280402434171,0.619383274568856,0.428769695464317,FALSE,FALSE,FALSE,FALSE
"June",147,92,FALSE,TRUE,TRUE,396.25870437486,397.739934273042,391.961010629778,394.053772851246,,,,,1.67594956283652,1.6909702477431,1.78208879895183,1.77989050859013,0.0599484031098346,0.08416409991726,0.208333539242187,0.226260715463773,0.318659866539375,0.290009413476181,0.240648463661103,0.248984857202877,1.21394233314651,0.930338040537502,0.139806598842965,0.0983363871158864,FALSE,FALSE,FALSE,FALSE
"June",148,92,FALSE,TRUE,TRUE,390.54429367534,394.133214911729,392.681821704381,396.071164233861,,,,,1.59951836009667,1.56108958956329,1.60997677423494,1.8479130561744,0.104047329578351,0.124043557266251,0.165867865580333,0.157812906003452,0.37088426999095,0.429358567628407,0.345443461435798,,1.2495039811612,1.5200446231014,0.799378798137848,0,FALSE,FALSE,FALSE,TRUE
"June",149,92,FALSE,TRUE,TRUE,387.59166231762,391.537930510154,387.789406595987,390.943370198241,,,,,1.56748278646519,1.5627643537576,1.63548370643192,1.65822207588579,0.127466007856247,0.127891605825722,0.224335375174977,0.23412809392653,0.396984917981481,0.402562517307679,0.33065920103076,0.315139757475694,1.26850167997524,1.29909724282226,0.463251122416888,0.349563474331334,FALSE,FALSE,FALSE,FALSE
"June",150,92,FALSE,TRUE,TRUE,385.440954387024,385.102392308423,386.490717773415,387.298692392261,,,,,1.63801730921836,1.58254602429058,1.65723458553673,1.60788946615694,0.030052362562585,0.0758529826000556,0.125664827018462,0.154074030775292,0.215231248150511,0.27202021505989,0.215653454203909,0.259201020013691,0.705518879475374,0.757829864865209,0.338161909874993,0.397794918000408,FALSE,FALSE,FALSE,FALSE
"June",151,92,FALSE,TRUE,TRUE,386.232998794483,382.568625447328,375.085895505028,375.915801602822,,,,,1.51219465762567,1.47436877466635,1.61406566415594,1.55429635222204,0.0748114464061351,0.161889886219749,0.314362194257915,0.337412894411067,0.436664440923226,0.456368575703715,0.349177509359824,0.39080499632396,1.71787864496465,1.36538539210697,0.145100396448652,0.224346575149516,FALSE,FALSE,FALSE,FALSE
"June",152,92,FALSE,TRUE,TRUE,378.781577838287,380.909411299442,373.384283873703,376.477354007473,,,,,1.50986120514449,1.51896613528797,1.66945594547187,1.66124749896721,0.16844776951823,0.192064237460655,0.26344526398303,0.270728402855161,0.398622257948838,0.388562435787103,,,1.0030432959513,0.843545899200356,0,0,FALSE,FALSE,TRUE,TRUE
"June",153,92,FALSE,TRUE,TRUE,383.087935771782,383.655208576268,380.626501439773,384.02140731307,,,,,1.53434813436596,1.46711866201929,1.56842315132041,1.52357927799306,0.010210448391102,0.0573795190488787,0.173598112004363,0.177427887158315,0.297184838899946,0.383008019711786,0.288851946411381,0.32971570808476,1.11181201803464,1.33480797986371,0.436154686598091,0.588314302607002,FALSE,FALSE,FALSE,FALSE
"June",154,92,FALSE,TRUE,TRUE,395.543368723639,395.642407824706,394.458023609197,398.707659987304,,,,,1.51891090052074,1.48176002501861,1.87204045127784,1.57127923728469,0.131117223717185,0.187473719964161,0.317869076406906,0.30257272023443,0.561227938948752,0.596433910038068,,0.513514440446252,2.71138303915101,2.67176532242809,0,1.22945848090365,FALSE,FALSE,TRUE,FALSE
"June",155,92,FALSE,TRUE,TRUE,399.848691206967,401.253467861054,395.127784628977,395.089553155759,,,,,1.69301166278866,1.68197728369784,1.75918449379123,1.74901852212962,0.179444570771533,0.200401197952415,0.300929210635432,0.326998197935746,0.431415480853748,0.431601071905118,0.361640364125519,0.368574113410615,1.45333797445315,1.31072447624026,0.312329814632021,0.210872825989075,FALSE,FALSE,FALSE,FALSE
"June",156,92,FALSE,TRUE,TRUE,364.583936870448,367.70316087679,359.279289972558,362.756066098857,,,,,1.31215597397333,1.33055141673183,1.34176136386137,1.34610847379486,0.0558787664213236,0.0682052321534476,0.250920546907875,0.252807682081787,0.471127561362253,0.436906220410937,0.418864620348052,0.410874868739092,1.60489345204398,1.3631516993813,0.584692682438302,0.544124789654912,FALSE,FALSE,FALSE,FALSE
"June",157,92,FALSE,TRUE,TRUE,381.266396516788,375.009023368055,370.030650606842,371.849385361105,,,,,1.64078532107623,1.47940839362338,1.63930361136702,1.61998488996504,0.0521226302854375,0.169215191864023,0.263235963293485,0.280635210454645,0.186689721548164,0.359166351943675,,,0.488066320897604,0.736533891123916,0,1.58872256520837e-14,FALSE,FALSE,TRUE,TRUE
"June",158,92,FALSE,TRUE,TRUE,388.078461725205,391.524994540233,381.159985042705,384.795171344252,,,,,1.70204298268347,1.69647987347281,1.74151781016023,1.73806835287386,0.0275177663891938,0.0345062031725561,0.189893993254745,0.193128426370026,0.170716629138727,0.177142391837694,,,0.547515178137311,0.546144645317047,0,0,FALSE,FALSE,TRUE,TRUE
"June",159,92,FALSE,TRUE,TRUE,387.886368584451,389.021172831898,387.904404214476,388.78816542515,,,,,1.52506699231083,1.54064474022339,1.53073368381261,1.54410944856298,0.0394333103385997,0.0789157360047988,0.148829571147914,0.183997643144832,0.400109752520028,0.370732087080357,0.378416292253658,0.360203047578493,1.64226065159251,1.27407916461458,0.988790729878428,0.737694568976759,FALSE,FALSE,FALSE,FALSE
"June",160,92,FALSE,TRUE,TRUE,380.690316366752,384.47155902556,382.636051084228,386.598053854468,,,,,1.50401356023999,1.50568382676311,1.60373280220843,1.63050171286108,0.0167185784776518,0.0207823273951642,0.129921516460955,0.128725238199317,0.312881157395473,0.311020845032244,0.233078995180568,0.209244603605645,1.1323623977449,1.10759247418254,0.375114179467159,0.289541853629407,FALSE,FALSE,FALSE,FALSE
"June",161,92,FALSE,TRUE,TRUE,381.268248301072,381.330015134357,382.118291714576,379.103871049475,,,,,1.45147655066233,1.41963409119895,1.47080727253311,1.48596376594962,0.0595318485565448,0.106594376353608,0.162112709657222,0.239209311636524,0.428538665173109,0.458681345403151,0.396035283661785,0.378309591226561,1.61383464038076,1.55568810662973,0.964105524159364,0.550099571922945,FALSE,FALSE,FALSE,FALSE
"June",162,92,FALSE,TRUE,TRUE,377.684356243385,381.676738135527,377.446719903626,380.880806758585,,,,,1.36551242973389,1.36645523508145,1.42346843646503,1.45126399832358,0.182437152109254,0.182007900128876,0.333552398053381,0.352298574823577,0.605632563821486,0.60399522830833,0.540053462945129,0.520034642618764,2.40225095741717,2.38808152026542,1.04731432640594,0.836118081214315,FALSE,FALSE,FALSE,FALSE
"June",163,92,FALSE,TRUE,TRUE,385.301952228832,387.632948474312,386.404229608609,387.47935946155,,,,,1.52355564263068,1.49346228981906,1.56616145637415,1.53754674486803,0.0711016109411595,0.0926831329947593,0.200413708028584,0.218955174759504,0.406125724558167,0.443323608689904,0.371387990433171,0.39015992267236,1.52383218972378,1.64466886476875,0.745667234084029,0.743072097820145,FALSE,FALSE,FALSE,FALSE
"June",164,92,FALSE,TRUE,TRUE,394.00431623318,397.960754211137,390.419199769638,393.305324814836,,,,,1.57618474322019,1.57656633812246,1.63078846641511,1.63243359424019,0.0961306696026676,0.0958841233137653,0.254925442871447,0.26351101634792,0.42974116770268,0.428589563483104,0.377472348861066,0.375213824332681,1.70701433853274,1.69934212531689,0.578486481967514,0.523717856347273,FALSE,FALSE,FALSE,FALSE
"June",165,92,FALSE,TRUE,TRUE,383.880915099316,383.522653201676,382.874087477592,385.877143806849,,,,,1.56051299052599,1.49231200824441,1.62956584951367,1.61047268599599,0.0265915397930799,0.0897346378244285,0.145291096474639,0.157869067387061,0.293225590215133,0.381724708643976,0.228929488015489,0.248903056740113,1.05072837688161,1.21807890993319,0.308434167354974,0.338338343231766,FALSE,FALSE,FALSE,FALSE
"June",166,92,FALSE,TRUE,TRUE,386.868648246491,388.587310418091,380.033066868509,383.48875289764,,,,,1.60503841621916,1.57855033380314,1.73088438377785,1.72577159907174,0.146363292580005,0.180752201593923,0.312118490234651,0.3162067865158,0.347970822826626,0.381146352793642,,,0.906438160183594,0.920809355157036,0,0,FALSE,FALSE,TRUE,TRUE
"June",167,92,FALSE,TRUE,TRUE,387.69478390787,391.288330686921,385.684203960234,389.641767494139,,,,,1.56478343384116,1.54926924202881,1.61666309374991,1.62669289093825,0.118152476960219,0.12557180867629,0.232639115472584,0.23310554588147,0.389429590965401,0.409370471104762,0.336703121896621,0.328711298406181,1.26003111063755,1.34203782054743,0.447324486994288,0.409081095007472,FALSE,FALSE,FALSE,FALSE
"June",168,92,FALSE,TRUE,TRUE,389.296097572416,391.054101741278,389.027855137024,392.777278479686,,,,,1.54081724214507,1.51686038381604,1.59582175318258,1.57375146137774,0.0468625259813712,0.0727429608295633,0.162655836995935,0.163311716175082,0.367413810046179,0.391291324804661,0.314416573278535,0.333862176708444,1.41912127475461,1.42325286002405,0.630706186193817,0.715926195947338,FALSE,FALSE,FALSE,FALSE
"June",169,92,FALSE,TRUE,TRUE,402.99964969873,405.7367989651,403.823340707789,406.869857052915,,,,,1.65768601817768,1.6653475882523,1.69420596277128,1.69792565279582,0.0256129010765284,0.0420351486115003,0.146507444028836,0.165868224288399,0.388215869991403,0.372985624609148,0.347966508838924,0.349957572165078,1.90928055507853,1.70540103214139,1.00302581881026,0.918928295818088,FALSE,FALSE,FALSE,FALSE
"June",170,92,FALSE,TRUE,TRUE,387.48484540665,385.540321558578,386.393447054159,385.186308305886,,,,,1.51362256697251,1.41443927358487,1.54640848561625,1.46496658728199,0.133406604540249,0.196755246926192,0.26596595695916,0.310034709028687,0.471727954402257,0.577231023239731,0.435880845066175,0.508163404482031,1.72661982011787,2.15574455194876,0.812899693963877,0.991804013912655,FALSE,FALSE,FALSE,FALSE
"June",171,92,FALSE,TRUE,TRUE,409.226245889369,407.003604702178,410.241932694299,409.853974627753,,,,,1.918242056771,1.90931631191068,1.86914240607788,1.86173666534103,0.000801753497731962,0.0844821854363443,0.0913496636603489,0.143220789170319,0.134028219228444,0.164248181957909,0.194547458171991,0.214389881501472,0.61805883461211,0.371044129869206,0.484098360409558,0.334077048164189,FALSE,FALSE,FALSE,FALSE
"June",172,92,FALSE,TRUE,TRUE,368.082438858272,368.124575256331,366.128390550123,367.74245923598,,,,,1.42619593086866,1.39592017556162,1.48329552541017,1.4719382739208,0.138510504676842,0.183811127906754,0.260629564766537,0.289926013641001,0.384100795106762,0.416393193645629,0.338065069923657,0.358219564686559,0.930863770303176,0.891227554393941,0.276216415262734,0.246363504008408,FALSE,FALSE,FALSE,FALSE
"June",173,92,FALSE,TRUE,TRUE,388.802578135354,389.448198683539,384.216817462408,387.327073750727,,,,,1.53676146442835,1.45413172812459,1.58518047975796,1.52509722464141,0.0357365319973924,0.0960232003333583,0.222596487460749,0.230835467319838,0.379654720748974,0.494712918397295,0.341973396749899,0.397696793128336,1.53751392032264,1.99649045510903,0.501957343997917,0.726882614495655,FALSE,FALSE,FALSE,FALSE
"June",174,92,FALSE,TRUE,TRUE,385.461238962243,389.236691926098,389.393402202853,393.377700288969,,,,,1.45070312739521,1.44694037603785,1.46737714438224,1.46603470543376,0.101015157753486,0.10126135861016,0.164119774555381,0.164479397093661,0.53980733796973,0.542865230571804,0.504837871396077,0.506725047008919,2.3929956648066,2.41342911161214,1.73761753251262,1.74964489357438,FALSE,FALSE,FALSE,FALSE
"June",175,92,FALSE,TRUE,TRUE,393.91373469057,397.060183132984,393.284492712222,396.932026731532,,,,,1.63711889172659,1.61024102494162,1.6462611446223,1.62869120605943,0.0953435969944861,0.0988426971669442,0.199714456407271,0.2017480096921,0.376739229751609,0.405077649795073,0.353637488198763,0.370281923008009,1.38525458142561,1.53841959872897,0.714454637421881,0.790651355883245,FALSE,FALSE,FALSE,FALSE
"June",176,92,FALSE,TRUE,TRUE,394.327443858199,397.474049294834,389.575117240394,392.775579158826,,,,,1.55538810550298,1.54976326848344,1.64808835479093,1.67354813011132,0.0380868062040782,0.0551190642956267,0.278961467689087,0.290928909709518,0.422106392263414,0.430181923764587,0.378497545220164,0.365650242002983,1.90702291702927,1.874297027707,0.47532420197354,0.354928887500177,FALSE,FALSE,FALSE,FALSE
"June",177,92,FALSE,TRUE,TRUE,379.612209967495,381.983431655856,381.565292282427,383.26289405249,,,,,1.61167087359959,1.71440106443066,1.68117165068698,1.72365452487891,0.0285405832686959,0.0552398086901423,0.106021987920814,0.131198372429071,0.184461135839152,0.101357562087169,0.144459860132042,,0.547391500914384,0.15691912611955,0.131578298532638,0,FALSE,FALSE,FALSE,TRUE
