"Season","Rep","Model","n","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"Pre-growing season",49,"Site",209,TRUE,TRUE,220.415811836269,0.843167701863354,,0.400580550424072,0.450905096372527,0.301516402656125,FALSE
"Pre-growing season",49,"Full",209,TRUE,TRUE,218.633803835487,0.867494824016563,,0.453651649411495,0.526957806236731,0.509822575074116,FALSE
"Pre-growing season",50,"Storm",209,TRUE,TRUE,242.185526169046,0.796143250688705,,0.258049627279297,0.31033703863152,0.249424281187767,FALSE
"Pre-growing season",50,"Agricultural",209,TRUE,TRUE,245.242497105872,0.767020857929949,,0.281928920296002,0.296017021853163,0.0658368139797764,FALSE
"Pre-growing season",50,"Site",209,TRUE,TRUE,240.741766403871,0.782565918929555,,0.317436368785162,,0,TRUE
"Pre-growing season",50,"Full",209,TRUE,TRUE,244.752957833813,0.78901023219205,,0.332317825980596,,0,TRUE
"Post-growing season",1,"Storm",209,TRUE,TRUE,74.0636632301855,0.981175390266299,,0.154486657500785,0.9469345306288,49.1289163426168,FALSE
"Post-growing season",1,"Agricultural",209,TRUE,TRUE,76.2647934698069,0.988062442607897,,0.265610749969726,0.921452843097855,27.4692819958719,FALSE
"Post-growing season",1,"Site",209,TRUE,TRUE,73.6201015623157,0.975665748393021,,0.610866936117301,0.849359422955881,5.20848265435459,FALSE
"Post-growing season",1,"Full",209,TRUE,TRUE,73.4619288959877,0.971533516988062,,0.858387181601242,0.895586455775685,1.17207693323985,FALSE
"Post-growing season",2,"Storm",209,TRUE,TRUE,62.556070978927,0.651477832512315,,0.0842665350502507,,0,TRUE
"Post-growing season",2,"Agricultural",209,TRUE,TRUE,63.0130208345433,0.786535303776683,,0.313917848754048,,0,TRUE
"Post-growing season",2,"Site",209,TRUE,TRUE,63.1287424961082,0.849753694581281,,0.919608589371606,,0,TRUE
"Post-growing season",2,"Full",209,TRUE,TRUE,55.0072251417396,0.951559934318555,,0.956064497941602,,0,TRUE
"Post-growing season",3,"Storm",209,TRUE,TRUE,84.1222664957297,0.917085427135678,,0.0926487145418386,0.453794273824531,2.17522667773795,FALSE
"Post-growing season",3,"Agricultural",209,TRUE,TRUE,85.5902048334453,0.966834170854271,,0.128740331003068,0.897006320799326,24.540280701196,FALSE
"Post-growing season",3,"Site",209,TRUE,TRUE,78.0703202200107,0.875125628140703,,0.968449047542206,,0,TRUE
"Post-growing season",3,"Full",209,TRUE,TRUE,79.0902982569727,0.934170854271357,,0.971782215230227,0.974547887787967,0.357483023025736,FALSE
"Post-growing season",4,"Storm",209,TRUE,TRUE,64.4987646754697,0.839462517680339,,0.275945350557792,0.317804285166378,0.201863441949147,FALSE
"Post-growing season",4,"Agricultural",209,TRUE,TRUE,67.7433094988967,0.84016973125884,,0.368743648741274,,3.99999999999948e-14,TRUE
"Post-growing season",4,"Site",209,TRUE,TRUE,62.6085643591947,0.908415841584158,,0.661963614367354,,0,TRUE
"Post-growing season",4,"Full",209,TRUE,TRUE,64.3904436005406,0.936350777934936,,0.814782646389478,,0,TRUE
"Post-growing season",5,"Storm",209,TRUE,TRUE,52.3245733559113,0.983579638752053,,0.116268177631333,0.96252579175481,74.2931228696515,FALSE
"Post-growing season",5,"Agricultural",209,TRUE,TRUE,55.1120077509741,0.987684729064039,,0.235205626107764,0.946918378072348,44.1102027030182,FALSE
"Post-growing season",5,"Site",209,TRUE,TRUE,57.2027254272213,0.971264367816092,,0.78115304493687,0.951289393241752,11.4908474338997,FALSE
"Post-growing season",5,"Full",209,TRUE,TRUE,48.0294837247841,0.963054187192118,,0.972026678929018,,0,TRUE
"Post-growing season",6,"Storm",209,TRUE,TRUE,30.0336010997523,1,,0.0574228485640047,0.999953067876589,66069.8879186422,FALSE
"Post-growing season",6,"Agricultural",209,TRUE,TRUE,34.2063449384176,1,,0.0949542172663392,0.999827672917863,17274.7911115725,FALSE
"Post-growing season",6,"Site",209,TRUE,TRUE,,,,,,,
"Post-growing season",6,"Full",209,TRUE,TRUE,,,,,,,
"Post-growing season",7,"Storm",209,TRUE,TRUE,26.807895950865,1,,0.0703514060199532,0.999861635786266,22100.8453148927,FALSE
"Post-growing season",7,"Agricultural",209,TRUE,TRUE,32.4144041046921,1,,0.135117995575863,0.999615004237308,7387.30509806561,FALSE
"Post-growing season",7,"Site",209,TRUE,TRUE,31.7892483261415,1,,0.474776320386478,0.999436257054967,3061.78910420395,FALSE
"Post-growing season",7,"Full",209,TRUE,TRUE,35.1927334751912,1,,0.253500881020925,0.999822396666856,13824.6243938982,FALSE
"Post-growing season",8,"Storm",209,TRUE,TRUE,42.6267928877339,0.979411764705882,,0.0205847928888262,0.951673061537993,63.3840611917849,FALSE
"Post-growing season",8,"Agricultural",209,TRUE,TRUE,46.1840284739925,0.984313725490196,,0.0461112765215542,0.976669616137817,131.220053906246,FALSE
"Post-growing season",8,"Site",209,TRUE,TRUE,41.9054914580257,0.96421568627451,,0.999996076498361,,0,TRUE
"Post-growing season",8,"Full",209,TRUE,TRUE,41.1158386820113,0.985294117647059,,0.999999047095378,,0,TRUE
"Post-growing season",9,"Storm",209,TRUE,TRUE,62.044600610404,0.995,,0.143639615569084,0.980273791437441,139.530924354867,FALSE
"Post-growing season",9,"Agricultural",209,TRUE,TRUE,65.839679371943,0.994444444444444,,0.211017734125911,0.967797604974093,77.3143109176626,FALSE
"Post-growing season",9,"Site",209,TRUE,TRUE,63.6366985620824,0.995,,0.595311156347341,0.914777580226422,12.332463810557,FALSE
"Post-growing season",9,"Full",209,TRUE,TRUE,61.8590966162426,0.966111111111111,,0.863282100780956,,4.80030922653721e-17,TRUE
"Post-growing season",10,"Storm",209,TRUE,TRUE,69.8849131597124,0.970615243342516,,0.104494133400388,0.898077994446723,25.6155306373697,FALSE
"Post-growing season",10,"Agricultural",209,TRUE,TRUE,72.8489931522026,0.974288337924702,,0.983486696924947,0.996732744724591,13.3377244445711,FALSE
"Post-growing season",10,"Site",209,TRUE,TRUE,70.4199926326929,0.955922865013774,,0.640335081039459,0.790329728287596,2.35351729253992,FALSE
"Post-growing season",10,"Full",209,TRUE,TRUE,69.109076001756,0.962350780532599,,0.996176454230543,0.99672411211931,0.549995085925606,FALSE
"Post-growing season",11,"Storm",209,TRUE,TRUE,70.8752397319404,0.973366834170854,,0.0953830824615286,0.936144967892438,43.3168012545422,FALSE
"Post-growing season",11,"Agricultural",209,TRUE,TRUE,68.4772881345556,0.987939698492462,,0.245957791285085,0.954195373035742,50.8684036026726,FALSE
"Post-growing season",11,"Site",209,TRUE,TRUE,74.330055693097,0.971859296482412,,0.47635420135976,0.843656969553527,7.72901528803923,FALSE
"Post-growing season",11,"Full",209,TRUE,TRUE,69.8222992681426,0.968341708542714,,0.860036580096442,0.909471932795715,1.79652340479533,FALSE
"Post-growing season",12,"Storm",209,TRUE,TRUE,36.8875039077415,0.978048780487805,,0.0636124439300731,0.930938142895086,41.3163980549543,FALSE
"Post-growing season",12,"Agricultural",209,TRUE,TRUE,40.8144557196414,0.98780487804878,,0.905130592545635,0.995575704577394,67.2542096537069,FALSE
"Post-growing season",12,"Site",209,TRUE,TRUE,35.8990529133173,0.953658536585366,,0.999996372192207,,0,TRUE
"Post-growing season",12,"Full",209,TRUE,TRUE,36.8785532246467,0.991463414634146,,0.999997930534333,,0,TRUE
"Post-growing season",13,"Storm",209,TRUE,TRUE,75.1147968266032,0.963316582914573,,0.111041056276702,0.913026114168536,30.3358308121559,FALSE
"Post-growing season",13,"Agricultural",209,TRUE,TRUE,66.9963244226841,0.991959798994975,,0.256962675406206,0.988419975730442,207.805960288219,FALSE
"Post-growing season",13,"Site",209,TRUE,TRUE,70.3886076142751,0.911557788944724,,0.707745864513312,0.745662404044561,0.490452127910148,FALSE
"Post-growing season",13,"Full",209,TRUE,TRUE,58.6627651861212,0.976381909547739,,0.964674223733698,,0,TRUE
"Post-growing season",14,"Storm",209,TRUE,TRUE,76.9223674694265,0.937777777777778,,0.105857922635206,0.539600257972611,3.09938289925609,FALSE
"Post-growing season",14,"Agricultural",209,TRUE,TRUE,71.0659593839327,0.985555555555556,,0.205014632146953,0.969443580959262,82.3025249071199,FALSE
"Post-growing season",14,"Site",209,TRUE,TRUE,74.6135622038625,0.853333333333333,,0.58296677663179,,0,TRUE
"Post-growing season",14,"Full",209,TRUE,TRUE,69.7682380412953,0.937222222222222,,0.823529230241582,,0,TRUE
"Post-growing season",15,"Storm",209,TRUE,TRUE,30.4652534383854,1,,0.0197987335517435,0.999982048181346,179629.368712315,FALSE
"Post-growing season",15,"Agricultural",209,TRUE,TRUE,33.7253180840254,1,,0.02109560827149,0.999928221635987,44863.5221380569,FALSE
"Post-growing season",15,"Site",209,TRUE,TRUE,36.8980659453011,1,,0.0369377240638678,0.999974297352723,123266.031701644,FALSE
"Post-growing season",15,"Full",209,TRUE,TRUE,47.089800873975,0.975124378109453,,0.989990726097157,,2.97630155733884e-14,TRUE
"Post-growing season",16,"Storm",209,TRUE,TRUE,47.9174066576993,0.992537313432836,,0.131038027309651,0.988077164838619,236.482825579935,FALSE
"Post-growing season",16,"Agricultural",209,TRUE,TRUE,52.8475662337498,0.993159203980099,,0.160009135754907,0.986573963040302,202.538492474237,FALSE
"Post-growing season",16,"Site",209,TRUE,TRUE,53.1764613385759,0.990671641791045,,0.807774292734684,0.980293449027442,28.8008427009933,FALSE
"Post-growing season",16,"Full",209,TRUE,TRUE,51.1742971844243,0.98134328358209,,0.991516476854107,,0,TRUE
"Post-growing season",17,"Storm",209,TRUE,TRUE,55.6258868783649,0.985555555555556,,0.0572856438963151,0.964986930137887,85.2886521599398,FALSE
"Post-growing season",17,"Agricultural",209,TRUE,TRUE,58.9551805405223,0.992222222222222,,0.0982352046716555,0.98208752378664,162.331413307406,FALSE
"Post-growing season",17,"Site",209,TRUE,TRUE,61.2668215172505,0.985,,0.733573504704908,0.951399650116446,14.7451468187443,FALSE
"Post-growing season",17,"Full",209,TRUE,TRUE,60.3238587232756,0.982777777777778,,0.956382581202796,0.977495164784221,3.08634190290965,FALSE
"Post-growing season",18,"Storm",209,TRUE,TRUE,62.8810033315253,0.77175697865353,,0.084101024532359,0.220747483642956,0.576897503664179,FALSE
"Post-growing season",18,"Agricultural",209,TRUE,TRUE,65.1333061290843,0.929392446633826,,0.189017100245866,0.422756835159281,1.33214726879008,FALSE
"Post-growing season",18,"Site",209,TRUE,TRUE,57.1939857745364,0.889983579638752,,0.966705257725504,,2.10499697670231e-16,TRUE
"Post-growing season",18,"Full",209,TRUE,TRUE,55.0376615216309,0.963875205254516,,0.981136421899068,,0,TRUE
"Post-growing season",19,"Storm",209,TRUE,TRUE,72.1187612607899,0.954601990049751,,0.169458311502464,0.559434909387042,2.91210449852672,FALSE
"Post-growing season",19,"Agricultural",209,TRUE,TRUE,70.2663656194449,0.988805970149254,,0.238082056881203,0.957305514487572,55.4205140496987,FALSE
"Post-growing season",19,"Site",209,TRUE,TRUE,67.6827262670655,0.94092039800995,,0.958526645547757,0.965735397735899,0.692138315941544,FALSE
"Post-growing season",19,"Full",209,TRUE,TRUE,60.0829683665406,0.955223880597015,,0.981449673605247,,0,TRUE
"Post-growing season",20,"Storm",209,TRUE,TRUE,60.4771024852032,0.935139573070608,,0.0567462393733816,0.517597278857325,3.14289095548176,FALSE
"Post-growing season",20,"Agricultural",209,TRUE,TRUE,62.7686734731445,0.98111658456486,,0.108239732537302,0.986016487457047,206.512474289965,FALSE
"Post-growing season",20,"Site",209,TRUE,TRUE,51.6263391952924,0.915435139573071,,0.999995266645176,,0,TRUE
"Post-growing season",20,"Full",209,TRUE,TRUE,43.924773390733,0.987684729064039,,0.9999999601409,,0,TRUE
"Post-growing season",21,"Storm",209,TRUE,TRUE,34.9774132871801,0.992682926829268,,0.104500614997213,0.992976649776896,416.178732588248,FALSE
"Post-growing season",21,"Agricultural",209,TRUE,TRUE,40.4247647201043,0.992682926829268,,0.10299961638632,0.99388444353878,479.25215345948,FALSE
"Post-growing season",21,"Site",209,TRUE,TRUE,38.3254213497544,0.965853658536585,,0.976806733188436,,0,TRUE
"Post-growing season",21,"Full",209,TRUE,TRUE,43.6021595183995,0.964634146341463,,0.978419322446678,,0,TRUE
"Post-growing season",22,"Storm",209,TRUE,TRUE,57.5424147586411,0.973833097595474,,0.125644761743798,0.900969855311635,25.7569786110162,FALSE
"Post-growing season",22,"Agricultural",209,TRUE,TRUE,60.112556756657,0.975954738330976,,0.282002835099234,0.782078856922102,7.54944722381827,FALSE
"Post-growing season",22,"Site",209,TRUE,TRUE,58.5283609617321,0.944837340876945,,0.858478117875155,0.915043091713505,2.19041992778995,FALSE
"Post-growing season",22,"Full",209,TRUE,TRUE,52.0981276232117,0.966760961810467,,0.966770735479799,,0,TRUE
"Post-growing season",23,"Storm",209,TRUE,TRUE,31.3101599958325,1,,0.068669804097581,0.999904777721614,32173.5660671819,FALSE
"Post-growing season",23,"Agricultural",209,TRUE,TRUE,36.9974822996115,1,,0.126236583926945,0.99981567457,15591.7716430395,FALSE
"Post-growing season",23,"Site",209,TRUE,TRUE,28.8315402278858,1,,0.272547632779183,0.999852331781364,16203.4632424016,FALSE
"Post-growing season",23,"Full",209,TRUE,TRUE,33.6496793306018,1,,0.126728189179774,0.999949825211733,57255.5287873097,FALSE
"Post-growing season",24,"Storm",209,TRUE,TRUE,37.6110209279963,0.997878359264498,,0.138347110890275,0.996081190385323,720.073770552157,FALSE
"Post-growing season",24,"Agricultural",209,TRUE,TRUE,43.3442481270598,0.997878359264498,,0.17679734671447,0.995527596074909,602.252077982751,FALSE
"Post-growing season",24,"Site",209,TRUE,TRUE,36.7230922601825,0.996463932107497,,0.977621797448683,0.988923057066547,3.35649051464901,FALSE
"Post-growing season",24,"Full",209,TRUE,TRUE,40.8507908089334,0.996463932107497,,0.980822830930949,0.989569537753302,2.75879547512411,FALSE
"Post-growing season",25,"Storm",209,TRUE,TRUE,71.0160810416039,0.975879396984925,,0.080458561215736,0.941730827568112,48.6272940776932,FALSE
"Post-growing season",25,"Agricultural",209,TRUE,TRUE,69.5935988614624,0.988442211055276,,0.210446883817885,0.930369524740407,34.0145682801625,FALSE
"Post-growing season",25,"Site",209,TRUE,TRUE,73.0382894962092,0.97035175879397,,0.838210697556631,0.934306298164868,4.81236169371092,FALSE
"Post-growing season",25,"Full",209,TRUE,TRUE,58.8814585512055,0.978894472361809,,0.964610780648553,,0,TRUE
"Post-growing season",26,"Storm",209,TRUE,TRUE,64.2110758034456,0.970149253731343,,0.227954189281206,0.91017190803192,24.9855728201218,FALSE
"Post-growing season",26,"Agricultural",209,TRUE,TRUE,67.1677377594137,0.98134328358209,,0.186812339705586,0.94957826719206,49.7682086386375,FALSE
"Post-growing season",26,"Site",209,TRUE,TRUE,62.2920668067197,0.95273631840796,,0.951140797468769,0.967526083976669,1.65996093311011,FALSE
"Post-growing season",26,"Full",209,TRUE,TRUE,66.5674884355639,0.96455223880597,,0.955015757872901,0.97348591203302,2.29177679698092,FALSE
"Post-growing season",27,"Storm",209,TRUE,TRUE,29.47315670902,1,,0.11563500835271,0.999747291817144,11509.7690747719,FALSE
"Post-growing season",27,"Agricultural",209,TRUE,TRUE,35.1768052790933,1,,0.121161861276127,0.999762846671866,12188.2387517985,FALSE
"Post-growing season",27,"Site",209,TRUE,TRUE,31.0644289674446,1,,0.502622644320212,0.999581207424104,3903.90908201672,FALSE
"Post-growing season",27,"Full",209,TRUE,TRUE,35.0397710831952,1,,0.644118343881973,0.999715421955284,4110.88457915169,FALSE
"Post-growing season",28,"Storm",209,TRUE,TRUE,69.9399279752253,0.983502538071066,,0.102740422947728,0.973874307424988,109.697210839345,FALSE
"Post-growing season",28,"Agricultural",209,TRUE,TRUE,69.486388072915,0.99492385786802,,0.157924921047582,0.983208919545691,161.697487859501,FALSE
"Post-growing season",28,"Site",209,TRUE,TRUE,74.8136649312931,0.984771573604061,,0.731722591614077,0.961570722428989,19.6769257439305,FALSE
"Post-growing season",28,"Full",209,TRUE,TRUE,56.7430140973766,0.99492385786802,,0.996812958614337,,3.33177527101733e-18,TRUE
"Post-growing season",29,"Storm",209,TRUE,TRUE,59.995678618749,0.993467336683417,,0.163142197634692,0.97313449961227,99.1892138377056,FALSE
"Post-growing season",29,"Agricultural",209,TRUE,TRUE,61.0045415995214,0.994974874371859,,0.243194743183464,0.970612617423123,81.4332095783603,FALSE
"Post-growing season",29,"Site",209,TRUE,TRUE,60.7249116406995,0.990452261306533,,0.861984770544994,0.950924422542937,5.9622268772301,FALSE
"Post-growing season",29,"Full",209,TRUE,TRUE,43.9978244382915,0.994974874371859,,0.995819267151376,,0,TRUE
"Post-growing season",30,"Storm",209,TRUE,TRUE,53.0298504575474,0.990671641791045,,0.147061085150399,0.976315219190234,115.185222621471,FALSE
"Post-growing season",30,"Agricultural",209,TRUE,TRUE,47.9459069941094,1,,0.207686015055236,0.998197941550671,1443.17183344019,FALSE
"Post-growing season",30,"Site",209,TRUE,TRUE,56.7203376960558,0.97636815920398,,0.908677974434056,0.97293628478134,7.81124711920351,FALSE
"Post-growing season",30,"Full",209,TRUE,TRUE,55.2134410799986,1,,0.455083377673546,0.996548208746776,516.064779873722,FALSE
"Post-growing season",31,"Storm",209,TRUE,TRUE,61.0536707205576,0.986225895316804,,0.0659588449011227,0.975678256880821,123.052730612757,FALSE
"Post-growing season",31,"Agricultural",209,TRUE,TRUE,63.33727217216,0.991735537190083,,0.133038940357799,0.968885055092422,88.3762933120195,FALSE
"Post-growing season",31,"Site",209,TRUE,TRUE,67.5773390668566,0.986225895316804,,0.129190904837735,0.964017855984236,76.3287085540154,FALSE
"Post-growing season",31,"Full",209,TRUE,TRUE,68.6106543178768,0.992653810835629,,0.63500288383116,0.904158374735808,9.23905526534791,FALSE
"Post-growing season",32,"Storm",209,TRUE,TRUE,70.707171790617,0.955223880597015,,0.0724244956656706,0.478059850225136,2.55678132337868,FALSE
"Post-growing season",32,"Agricultural",209,TRUE,TRUE,74.9736240759956,0.958333333333333,,0.138589488469603,0.63396193912321,4.45229667049563,FALSE
"Post-growing season",32,"Site",209,TRUE,TRUE,67.6147019181551,0.89863184079602,,0.92501132889926,,0,TRUE
"Post-growing season",32,"Full",209,TRUE,TRUE,66.7129071805019,0.925995024875622,,0.970150037468822,,0,TRUE
"Post-growing season",33,"Storm",209,TRUE,TRUE,62.1108250739485,0.940886699507389,,0.0132342383048459,0.522996611272621,3.51580518339387,FALSE
"Post-growing season",33,"Agricultural",209,TRUE,TRUE,63.7976232979771,0.912151067323481,,0.193885717709,0.540505808659455,2.48171666412151,FALSE
"Post-growing season",33,"Site",209,TRUE,TRUE,58.1430693002015,0.882594417077176,,0.967134783010665,,0,TRUE
"Post-growing season",33,"Full",209,TRUE,TRUE,53.9194783033392,0.956486042692939,,0.9954142288741,,9.54621935088914e-16,TRUE
"Post-growing season",34,"Storm",209,TRUE,TRUE,64.8361687185615,0.942715700141443,,0.256592881178387,0.482773838656536,1.43864634094213,FALSE
"Post-growing season",34,"Agricultural",209,TRUE,TRUE,68.0727146666012,0.930693069306931,,0.350448367549645,0.492558448624034,0.921334537812139,FALSE
"Post-growing season",34,"Site",209,TRUE,TRUE,65.4954133712439,0.92008486562942,,0.573485166133906,0.642475648376709,0.634836726584972,FALSE
"Post-growing season",34,"Full",209,TRUE,TRUE,64.4866520587629,0.934229137199434,,0.819313051466814,,0,TRUE
"Post-growing season",35,"Storm",209,TRUE,TRUE,62.0015960870648,0.982222222222222,,0.0819635611841583,0.95550856926886,64.5932899486646,FALSE
"Post-growing season",35,"Agricultural",209,TRUE,TRUE,65.1264604966868,0.99,,0.186943601660185,0.942546030676873,43.2665032938811,FALSE
"Post-growing season",35,"Site",209,TRUE,TRUE,63.274713755785,0.971666666666667,,0.93908223985544,0.968801619949568,3.13390763773115,FALSE
"Post-growing season",35,"Full",209,TRUE,TRUE,64.8368228587369,0.98,,0.958382369325534,0.972300286952138,1.65301761819914,FALSE
"Post-growing season",36,"Storm",209,TRUE,TRUE,42.5882218142572,0.992927864214993,,0.112312118610365,0.980551832168952,146.872147076295,FALSE
"Post-growing season",36,"Agricultural",209,TRUE,TRUE,43.997173080004,0.998585572842999,,0.160160420861085,0.985547109085195,187.880291878785,FALSE
"Post-growing season",36,"Site",209,TRUE,TRUE,48.5782855977994,0.992927864214993,,0.330482902178468,0.965002068051963,59.645935283441,FALSE
"Post-growing season",36,"Full",209,TRUE,TRUE,48.3851294176753,0.998585572842999,,0.478415366818385,0.97657420118062,69.9603410463786,FALSE
"Post-growing season",37,"Storm",209,TRUE,TRUE,87.4526983236359,0.934856175972927,,0.158284776839787,0.609915925515538,3.80894022955621,FALSE
"Post-growing season",37,"Agricultural",209,TRUE,TRUE,89.2487383654102,0.959813874788494,,0.236114783215201,0.755584368175097,6.99213230031209,FALSE
"Post-growing season",37,"Site",209,TRUE,TRUE,81.6655609000941,0.883671742808799,,0.675507696932695,,0,TRUE
"Post-growing season",37,"Full",209,TRUE,TRUE,81.9745330505514,0.9251269035533,,0.871449201083424,,0,TRUE
"Post-growing season",38,"Storm",209,TRUE,TRUE,38.8216752919736,0.998307952622673,,0.142848459223873,0.996946611335032,920.246520175397,FALSE
"Post-growing season",38,"Agricultural",209,TRUE,TRUE,44.2359602196917,0.998307952622673,,0.141563679850845,0.997007703641829,940.514473556911,FALSE
"Post-growing season",38,"Site",209,TRUE,TRUE,44.8215326833039,0.998307952622673,,0.661861609627849,0.992101675569337,137.554019076867,FALSE
"Post-growing season",38,"Full",209,TRUE,TRUE,51.3550280162899,0.998307952622673,,0.677679424461985,0.979928530625021,49.5409520960925,FALSE
"Post-growing season",39,"Storm",209,TRUE,TRUE,61.4529376581854,0.973880597014925,,0.0105100576990223,0.968607997894473,100.408246400259,FALSE
"Post-growing season",39,"Agricultural",209,TRUE,TRUE,61.242127451719,0.989427860696517,,0.0376518003044394,0.980051907164938,155.421979754527,FALSE
"Post-growing season",39,"Site",209,TRUE,TRUE,67.4066457840763,0.971393034825871,,0.874430826018606,0.979468072640209,16.8303094227949,FALSE
"Post-growing season",39,"Full",209,TRUE,TRUE,65.8540397908994,0.986940298507463,,0.929353740667323,0.984860125688258,12.0614401108624,FALSE
"Post-growing season",40,"Storm",209,TRUE,TRUE,49.0271143517858,0.980295566502463,,0.0688664901736645,0.9552164407403,65.1126106516652,FALSE
"Post-growing season",40,"Agricultural",209,TRUE,TRUE,51.165483164615,0.993431855500821,,0.843091226922663,0.996859883412615,161.10185366361,FALSE
"Post-growing season",40,"Site",209,TRUE,TRUE,53.8883763943788,0.959770114942529,,0.890854138490806,0.946414418547201,3.41110406757075,FALSE
"Post-growing season",40,"Full",209,TRUE,TRUE,43.3743111414162,0.988505747126437,,0.999956466996409,,0,TRUE
"Post-growing season",41,"Storm",209,TRUE,TRUE,78.7210684646155,0.965313028764805,,0.0669916577958209,0.920838873240801,35.4851536371225,FALSE
"Post-growing season",41,"Agricultural",209,TRUE,TRUE,78.3871361557919,0.983079526226734,,0.770848497008035,0.977738252907994,30.5744204311757,FALSE
"Post-growing season",41,"Site",209,TRUE,TRUE,80.7337598629286,0.949238578680203,,0.591596274011035,0.757006903181195,2.23948402240981,FALSE
"Post-growing season",41,"Full",209,TRUE,TRUE,75.3099320824132,0.941201353637902,,0.986155949289776,,0,TRUE
"Post-growing season",42,"Storm",209,TRUE,TRUE,70.1225458641744,0.960301507537689,,0.0148565911801877,0.914522424497989,34.6264144557779,FALSE
"Post-growing season",42,"Agricultural",209,TRUE,TRUE,74.6744742114429,0.964824120603015,,0.0472442492736291,0.924093970252132,38.0038313776884,FALSE
"Post-growing season",42,"Site",209,TRUE,TRUE,71.7638524069354,0.95929648241206,,0.938924639296099,0.968729317758434,3.13563551798594,FALSE
"Post-growing season",42,"Full",209,TRUE,TRUE,73.0438392256474,0.967336683417085,,0.967583203672072,0.979950668150059,2.02936075801805,FALSE
"Post-growing season",43,"Storm",209,TRUE,TRUE,76.9806185381731,0.95,,0.0344725716212217,0.873769998616029,21.8741806978564,FALSE
"Post-growing season",43,"Agricultural",209,TRUE,TRUE,77.5198136837429,0.967222222222222,,0.090121029838545,0.946230466027853,52.3807246411135,FALSE
"Post-growing season",43,"Site",209,TRUE,TRUE,71.5580939953955,0.896666666666667,,0.967613769314249,0.969850250279993,0.244039420862576,FALSE
"Post-growing season",43,"Full",209,TRUE,TRUE,70.1376231784831,0.925555555555556,,0.981168879602793,,0,TRUE
"Post-growing season",44,"Storm",209,TRUE,TRUE,67.7623201798941,0.9002828854314,,0.0892048720304314,0.381340856509864,1.55350304955163,FALSE
"Post-growing season",44,"Agricultural",209,TRUE,TRUE,68.8551258977965,0.937057991513437,,0.200517818602078,0.531684232523567,2.32640860670074,FALSE
"Post-growing season",44,"Site",209,TRUE,TRUE,58.7017542480082,0.905233380480905,,0.999995925919995,,0,TRUE
"Post-growing season",44,"Full",209,TRUE,TRUE,54.1693434030016,0.96958981612447,,0.999948102836525,,0,TRUE
"Post-growing season",45,"Storm",209,TRUE,TRUE,30.7519205966664,1,,0.159057604364985,0.999553433079205,6191.95089163144,FALSE
"Post-growing season",45,"Agricultural",209,TRUE,TRUE,35.2796790283347,1,,0.122533158485805,0.999511997274768,5912.14881901808,FALSE
"Post-growing season",45,"Site",209,TRUE,TRUE,35.0904796369788,1,,0.0559459485702209,0.999928107113244,43197.2753121595,FALSE
"Post-growing season",45,"Full",209,TRUE,TRUE,,,,,,,
"Post-growing season",46,"Storm",209,TRUE,TRUE,66.4461842463661,0.962222222222222,,0.0609020062961521,0.852102202852997,17.5996151683011,FALSE
"Post-growing season",46,"Agricultural",209,TRUE,TRUE,71.0082072040799,0.969444444444444,,0.0695223467853444,0.905770828117025,29.1963430815443,FALSE
"Post-growing season",46,"Site",209,TRUE,TRUE,64.5633763552768,0.902777777777778,,0.967942890400806,0.968903316274632,0.101608084803666,FALSE
"Post-growing season",46,"Full",209,TRUE,TRUE,65.2707498776818,0.938333333333333,,0.978456783127673,,0,TRUE
"Post-growing season",47,"Storm",209,TRUE,TRUE,73.0089087237152,0.929726368159204,,0.0799748984160071,0.467748696036369,2.39684647153228,FALSE
"Post-growing season",47,"Agricultural",209,TRUE,TRUE,75.0376062029403,0.950248756218905,,0.196400298560761,0.572902553565037,2.90014089604735,FALSE
"Post-growing season",47,"Site",209,TRUE,TRUE,70.4376847955776,0.878109452736318,,0.940605146340516,,0,TRUE
"Post-growing season",47,"Full",209,TRUE,TRUE,66.972361421464,0.94589552238806,,0.943846395966245,,0,TRUE
"Post-growing season",48,"Storm",209,TRUE,TRUE,78.8263407777249,0.946886446886447,,0.333272971485122,0.783946753345547,6.86246254844013,FALSE
"Post-growing season",48,"Agricultural",209,TRUE,TRUE,79.235608662666,0.961904761904762,,0.606080221516259,0.839363162884668,4.77767197564953,FALSE
"Post-growing season",48,"Site",209,TRUE,TRUE,72.7631380181029,0.929120879120879,,0.806755497891521,,0,TRUE
"Post-growing season",48,"Full",209,TRUE,TRUE,70.9197837547184,0.961538461538462,,0.872945507746531,,0,TRUE
"Post-growing season",49,"Storm",209,TRUE,TRUE,57.4273204690628,0.963875205254516,,0.25111852909348,0.608006881097644,2.99524547735342,FALSE
"Post-growing season",49,"Agricultural",209,TRUE,TRUE,60.3650219801647,0.972906403940887,,0.390883828338885,0.675476412536354,2.88506632493228,FALSE
"Post-growing season",49,"Site",209,TRUE,TRUE,55.0613018130559,0.903940886699507,,0.928056347351508,,0,TRUE
"Post-growing season",49,"Full",209,TRUE,TRUE,47.2132020711449,0.975369458128079,,0.998500836052023,,0,TRUE
"Post-growing season",50,"Storm",209,TRUE,TRUE,63.6141126172138,0.988226059654631,,0.053287481628303,0.979499808925766,148.638439982275,FALSE
