"Season","Rep","n","Use_Hydrologic_Group","Use_Tile","AIC_Storm","AIC_Agricultural","AIC_Site","AIC_Full","AUC_Storm","AUC_Agricultural","AUC_Site","AUC_Full","RMSE_Storm","RMSE_Agricultural","RMSE_Site","RMSE_Full","R2m_Storm","R2m_Agricultural","R2m_Site","R2m_Full","R2c_Storm","R2c_Agricultural","R2c_Site","R2c_Full","REvar_Storm","REvar_Agricultural","REvar_Site","REvar_Full","Singular_Storm","Singular_Agricultural","Singular_Site","Singular_Full"
"Spring",11,2037,TRUE,TRUE,1709.75143612984,1709.09818576906,1704.72275433672,1704.6450898667,0.771492756222219,0.774430937528021,0.768431283384785,0.771334238538691,,,,,0.156907363432898,0.167819890409953,0.217780454998101,0.225424679633846,0.288138720755316,0.314278393684005,0.282372710411575,0.30121494013097,0.606485944922901,0.702660027614971,0.296114718394073,0.35681925269091,FALSE,FALSE,FALSE,FALSE
"Spring",12,2037,TRUE,TRUE,1639.744924013,1637.07625813323,1631.43861000448,1627.2499369881,0.765541165587419,0.768487682872512,0.76260663994244,0.764758282797136,,,,,0.15800865215254,0.176499104595456,0.234205653538359,0.24482467112655,0.28655621121907,0.296387215920962,0.288551194155917,0.289805969639213,0.592765015110794,0.560558429271695,0.251303622716865,0.20836916992096,FALSE,FALSE,FALSE,FALSE
"Spring",13,2037,TRUE,TRUE,1543.98281896295,1538.63021102637,1543.35207970553,1538.617615754,0.795702392533378,0.799715208165912,0.79494635480551,0.798421661097717,,,,,0.195162305752277,0.212835384734702,0.240210894728699,0.25003108558475,0.338882201943114,0.365513229352438,0.336722541047099,0.35679692002299,0.715181935876013,0.791647673310371,0.478699502700933,0.546088051223946,FALSE,FALSE,FALSE,FALSE
"Spring",14,2037,TRUE,TRUE,1613.52429084686,1606.78157070438,1606.4568763987,1601.12823070898,0.776953780792819,0.782956453215473,0.775823140439237,0.78254702436016,,,,,0.156083359755406,0.170057895654299,0.234585546201851,0.241281798804731,0.307864751654868,0.358920674782016,0.307025335500539,0.341580791935305,0.721449695983598,0.969199308497967,0.343904859202277,0.50115558188528,FALSE,FALSE,FALSE,FALSE
"Spring",15,2037,TRUE,TRUE,1587.46943195767,1583.97331928394,1585.97823317309,1583.09968423474,0.792454342376754,0.795562982794195,0.792377606875501,0.795528878126972,,,,,0.189920264480709,0.199225021660615,0.245361876338347,0.247940734971788,0.351556053406424,0.374420909289266,0.346539799034148,0.362495393072801,0.82005612674009,0.921340524999519,0.509383774587219,0.591163914986486,FALSE,FALSE,FALSE,FALSE
"Spring",16,2037,TRUE,TRUE,1626.47531787751,1625.24428137493,1615.9680335105,1615.17714450316,0.779375168599946,0.781914283787429,0.777271041273267,0.779415632586998,,,,,0.140792216905164,0.150227852199602,0.233324877010525,0.234674583958867,0.305274010018393,0.32244246460592,0.297826880921868,0.304076124547752,0.778901923261539,0.836184878650813,0.302209072751306,0.328084615094492,FALSE,FALSE,FALSE,FALSE
"Spring",17,2037,TRUE,TRUE,1625.26582594045,1620.34800801024,1618.48447707718,1613.65940933656,0.805901323706378,0.809121540312876,0.804641797031689,0.807972723626153,,,,,0.187902598124236,0.207663230929458,0.270146456172215,0.281467437806222,0.361034948975221,0.400538254331487,0.35603133894276,0.380998522795885,0.89141433175899,1.05850523050252,0.438763492821502,0.528987662999968,FALSE,FALSE,FALSE,FALSE
"Spring",18,2037,TRUE,TRUE,1626.81151424933,1627.25818826888,1620.24154966352,1621.54671408925,0.780806524328289,0.783255838991205,0.779235329345347,0.781551748501141,,,,,0.176087106891686,0.18438857819434,0.237019471700276,0.241045985100797,0.30059054339984,0.317219262215307,0.299096218374164,0.308797958449389,0.585636760324828,0.640023085530408,0.291372819036927,0.322474536699207,FALSE,FALSE,FALSE,FALSE
"Spring",19,2037,TRUE,TRUE,1633.91098900997,1635.67568462148,1631.92062468327,1633.81406561209,0.763626122222607,0.765903497521578,0.761710977850185,0.76401088425942,,,,,0.145555575547972,0.153917424527234,0.183249405977779,0.188837724777167,0.272185327014414,0.274652060014589,0.259362421451937,0.26167393881161,0.572391845878038,0.54760068654953,0.338089493999018,0.324547042461591,FALSE,FALSE,FALSE,FALSE
"Spring",20,2037,TRUE,TRUE,1579.24799973915,1578.77611164235,1571.76236531762,1572.17486146632,0.79957121905512,0.80242296880729,0.798934667771154,0.801788114993414,,,,,0.162679600082404,0.17614809127261,0.255014315803906,0.259852276404507,0.333909188512557,0.364600694910142,0.341803076991178,0.358455882848167,0.845714663537212,0.975739523875599,0.433796588546469,0.505643889537458,FALSE,FALSE,FALSE,FALSE
"Spring",21,2037,TRUE,TRUE,1641.55428512285,1641.63437792801,1633.35764175908,1633.84195232164,0.786296627575697,0.787398131584178,0.785392234810839,0.785902405088452,,,,,0.193681090418086,0.203254370745161,0.250995942926153,0.256267554861258,0.311023584327967,0.331797628071902,0.304337256663772,0.313594796907398,0.560311387532823,0.632877678749541,0.252257131714863,0.274763457430911,FALSE,FALSE,FALSE,FALSE
"Spring",22,2037,TRUE,TRUE,1595.61480317684,1591.70816236988,1591.99126758976,1589.01815017075,0.782883235348024,0.789435562322886,0.782146583202921,0.788755304600375,,,,,0.154507919127762,0.172512265712343,0.225486985213373,0.232929933420481,0.317310030427128,0.348854798680014,0.32110112521783,0.33990446470181,0.784539837896504,0.890959003690139,0.463335445109401,0.533153282760145,FALSE,FALSE,FALSE,FALSE
"Spring",23,2037,TRUE,TRUE,1687.65340684154,1686.63266061467,1683.44964757726,1683.85496728881,0.772635116232379,0.775355378483433,0.77050893424305,0.773894039778693,,,,,0.137738631250411,0.14473988583335,0.192326446092391,0.197751104299406,0.289148495763404,0.322948277036214,0.270871745832006,0.297670370853515,0.700734943120847,0.865934001037836,0.354400857719971,0.468044059850008,FALSE,FALSE,FALSE,FALSE
"Spring",24,2037,TRUE,TRUE,1650.85881047974,1643.54238156534,1642.95093247615,1636.99425335173,0.778856542617047,0.785420835000667,0.777449313058557,0.78421201814059,,,,,0.118725338740795,0.13616990173012,0.207975588289543,0.212142900415876,0.317808353699692,0.35117320783419,0.304820108230374,0.325534350992872,0.960077524293164,1.09017157418864,0.458306840932136,0.553094024041148,FALSE,FALSE,FALSE,FALSE
"Spring",25,2037,TRUE,TRUE,1593.38305908869,1594.44857820392,1591.18004748804,1591.98210214812,0.802718108301359,0.804693663118389,0.80225988700565,0.804086058323346,,,,,0.157526755530859,0.170597403548203,0.217746205681602,0.225815255009693,0.360495502012591,0.374424651784229,0.350724399466337,0.358510639375912,1.04415279843695,1.07191686926809,0.673798186547198,0.680526199359407,FALSE,FALSE,FALSE,FALSE
"Spring",26,2037,TRUE,TRUE,1662.47430555245,1660.7398138701,1653.70340042371,1651.47221556283,0.801069148768907,0.803342662180435,0.799867928681488,0.802058111380145,,,,,0.184702166668054,0.198108273999612,0.270881646521774,0.2759448302307,0.34635897993998,0.365240302122214,0.344543099768517,0.350858837108472,0.813641711974267,0.866221241327917,0.369721438026899,0.379666578062762,FALSE,FALSE,FALSE,FALSE
