"Season","Rep","Model","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"Pre-growing season",9,"Agricultural",2246,TRUE,TRUE,TRUE,1939.42066276397,0.741821817662068,,0.122537819702834,0.228851277809396,0.453553572667907,FALSE
"Pre-growing season",9,"Site",2246,TRUE,TRUE,TRUE,1933.20226541182,0.741379127801717,,0.156890830486065,0.215562584648672,0.246064670794907,FALSE
"Pre-growing season",9,"Full",2246,TRUE,TRUE,TRUE,1937.49634668808,0.741767556722533,,0.156629650647585,0.218482242497183,0.260373956904994,FALSE
"Pre-growing season",10,"Storm",2246,TRUE,TRUE,TRUE,1827.40864236026,0.777407785842516,,0.125529601830936,0.269099898688903,0.646226951851694,FALSE
"Pre-growing season",10,"Agricultural",2246,TRUE,TRUE,TRUE,1832.66860555835,0.777186604844542,,0.126132968648029,0.265734415263424,0.625482604911531,FALSE
"Pre-growing season",10,"Site",2246,TRUE,TRUE,TRUE,1826.96790144352,0.777601828067733,,0.172487237411405,0.269490963555351,0.436859027841687,FALSE
"Pre-growing season",10,"Full",2246,TRUE,TRUE,TRUE,1831.9170525677,0.777363006867466,,0.172895776447931,0.265058211074025,0.412552750937414,FALSE
"Pre-growing season",11,"Storm",2246,TRUE,TRUE,TRUE,1897.17281862175,0.751908171273153,,0.118874230999554,0.231803284527368,0.483628329940292,FALSE
"Pre-growing season",11,"Agricultural",2246,TRUE,TRUE,TRUE,1896.4392312666,0.756818352845056,,0.131460689808951,0.253091570963331,0.535741122240808,FALSE
"Pre-growing season",11,"Site",2246,TRUE,TRUE,TRUE,1894.87281774092,0.750161253910407,,0.162913184396516,0.226120281163341,0.26870198096061,FALSE
"Pre-growing season",11,"Full",2246,TRUE,TRUE,TRUE,1894.00272673545,0.755385880607605,,0.170325402954405,0.239942616212249,0.301334420714871,FALSE
"Pre-growing season",12,"Storm",2246,TRUE,TRUE,TRUE,1974.92881060675,0.748830002198654,,0.0742062034863318,0.230037959633166,0.665832731859315,FALSE
"Pre-growing season",12,"Agricultural",2246,TRUE,TRUE,TRUE,1968.87147631108,0.751135971019652,,0.0989309864693034,0.262432613427401,0.729287658496602,FALSE
"Pre-growing season",12,"Site",2246,TRUE,TRUE,TRUE,1973.46429585354,0.747533058327139,,0.122982540181698,0.218866682301943,0.403831428696208,FALSE
"Pre-growing season",12,"Full",2246,TRUE,TRUE,TRUE,1967.88191489962,0.750111241401694,,0.13859624537657,0.243365467936079,0.455539513575289,FALSE
"Pre-growing season",13,"Storm",2246,TRUE,TRUE,TRUE,1966.07619504426,0.74681188547121,,0.117724323388214,0.241103254881187,0.534855917750347,FALSE
"Pre-growing season",13,"Agricultural",2246,TRUE,TRUE,TRUE,1967.63032924219,0.749661715459893,,0.124139232687945,0.249829923891318,0.551216068011135,FALSE
"Pre-growing season",13,"Site",2246,TRUE,TRUE,TRUE,1958.15861376686,0.745829540641138,,0.178344763705407,0.233550275726219,0.236961210957117,FALSE
"Pre-growing season",13,"Full",2246,TRUE,TRUE,TRUE,1959.13166777202,0.748461787043606,,0.185895626549689,0.2386895059017,0.22813937635275,FALSE
"Pre-growing season",14,"Storm",2246,TRUE,TRUE,TRUE,2022.72691964594,0.738423688714386,,0.104312796006206,0.209601196105151,0.438240734457764,FALSE
"Pre-growing season",14,"Agricultural",2246,TRUE,TRUE,TRUE,2021.35678416116,0.741959251988322,,0.122250254079616,0.236167363239381,0.490647098946877,FALSE
"Pre-growing season",14,"Site",2246,TRUE,TRUE,TRUE,2014.32361355445,0.737000402698077,,0.155803491315723,0.200593080661215,0.18432645395534,FALSE
"Pre-growing season",14,"Full",2246,TRUE,TRUE,TRUE,2012.70916042274,0.739297669384879,,0.166311154557859,0.211361450673577,0.187930876231292,FALSE
"Pre-growing season",15,"Storm",2246,TRUE,TRUE,TRUE,1850.60439356923,0.770799995732787,,0.142388542601506,0.298937238733211,0.734634037393203,FALSE
"Pre-growing season",15,"Agricultural",2246,TRUE,TRUE,TRUE,1850.34063530057,0.771830127589665,,0.157023373543572,0.30958755652213,0.726980008350145,FALSE
"Pre-growing season",15,"Site",2246,TRUE,TRUE,TRUE,1845.56599685682,0.770103906633382,,0.196690128712729,0.285514295607634,0.408993202205762,FALSE
"Pre-growing season",15,"Full",2246,TRUE,TRUE,TRUE,1844.21321174525,0.771180711131025,,0.207294094578259,0.287852188882061,0.372149577972243,FALSE
